gene	gene_start	gene_end	CHROM	gene_length
23143	A830082K12Rik	78202787	78279391	13	76604
23144	Gm48399	78374179	78384198	13	10019
23145	Gm31946	78427248	78442524	13	15276
23146	Gm32067	78483354	78562570	13	79216
23147	Gm48402	78638017	78643064	13	5047
23148	Gm29318	79285712	79298242	13	12530
23149	Gm28526	79873085	80130468	13	257383
23150	Arrdc3	80883410	80896042	13	12632
23151	1700023H06Rik	80884224	80885524	13	1300
23152	5430425K12Rik	80940411	80948286	13	7875
23153	Gm4211	80957665	80963730	13	6065
23154	9330111N05Rik	80962888	81126424	13	163536
23155	Gm49375	80979470	80983873	13	4403
23156	Adgrv1	81095068	81633154	13	538086
23157	Lysmd3	81657663	81672871	13	15208
23158	Polr3g	81673843	81711013	13	37170
23159	Mblac2	81711341	81753275	13	41934
23160	Gm17259	81778773	81783749	13	4976
23161	Cetn3	81783077	81797155	13	14078
23162	Gm48155	82089757	82258960	13	169203
23163	2310067P03Rik	83065457	83194347	13	128890
23164	Mef2c	83504240	83667078	13	162838
23165	C130071C03Rik	83721381	83872680	13	151299
23166	Gm26803	83723442	83729582	13	6140
23167	2810049E08Rik	83891208	83928710	13	37502
23168	Gm4241	83971355	83987991	13	16636
23169	Gm17750	84025297	84064772	13	39475
23170	A230107N01Rik	84219581	84222175	13	2594
23171	Tmem161b	84222300	84296141	13	73841
23172	Gm49223	84274844	84280817	13	5973
23173	Ccnh	85189408	85213723	13	24315
23174	Rasa1	85214780	85289029	13	74249
23175	Cox7c	86044816	86046904	13	2088
23176	Gm34585	88521190	88578168	13	56978
23177	Edil3	88821511	89323223	13	501712
23178	Hapln1	89539796	89611652	13	71856
23179	Vcan	89655312	89742509	13	87197
23180	Gm4117	89739464	89887166	13	147702
23181	Xrcc4	89774027	90089523	13	315496
23182	Tmem167	90089734	90143907	13	54173
23183	Gm29680	90179217	90217142	13	37925
23184	Gm47520	90360130	90418100	13	57970
23185	Atp6ap1l	90883439	90905355	13	21916
23186	Rps23	90922958	90924950	13	1992
23187	Atg10	90935356	91223968	13	288612
23188	Gm47381	91259376	91274954	13	15578
23189	A830009L08Rik	91368990	91388085	13	19095
23190	Gm29540	91373842	91374294	13	452
23191	Ssbp2	91461050	91703429	13	242379
23192	4833422C13Rik	91701665	91741872	13	40207
23193	Acot12	91741512	91786148	13	44636
23194	Zcchc9	91796533	91807705	13	11172
23195	Ckmt2	91853387	91876885	13	23498
23196	1700119I11Rik	91861432	91862044	13	612
23197	Rasgrf2	91884432	92131494	13	247062
23198	Msh3	92211872	92354995	13	143123
23199	Gm20379	92305980	92307183	13	1203
23200	Dhfr	92354726	92389053	13	34327
23201	C030017D09Rik	92415017	92427224	13	12207
23202	Ankrd34b	92425896	92441658	13	15762
23203	Fam151b	92449625	92484015	13	34390
23204	Zfyve16	92487108	92530868	13	43760
23205	Spz1	92574636	92576172	13	1536
23206	Serinc5	92611091	92711947	13	100856
23207	Thbs4	92751590	92794818	13	43228
23208	Mtx3	92844787	92858230	13	13443
23209	Gm31630	92898286	92907126	13	8840
23210	Cmya5	93040713	93144724	13	104011
23211	Gm4814	93073304	93074757	13	1453
23212	A630019I02Rik	93094833	93098968	13	4135
23213	Tent2	93146282	93192385	13	46103
23214	Homer1	93304799	93403681	13	98882
23215	Jmy	93430101	93499808	13	69707
23216	Bhmt	93616675	93637961	13	21286
23217	Gm15622	93625382	93628633	13	3251
23218	Bhmt2	93655720	93674302	13	18582
23219	Dmgdh	93674433	93752833	13	78400
23220	AW495222	93706182	93719175	13	12993
23221	Gm47210	93770950	93772194	13	1244
23222	Arsb	93771630	93943016	13	171386
23223	Gm47216	93983195	93991768	13	8573
23224	Lhfpl2	94057796	94195409	13	137613
23225	Gm15907	94137447	94140117	13	2670
23226	Scamp1	94201310	94285829	13	84519
23227	Gm32089	94289448	94295006	13	5558
23228	Gm48102	94294017	94301250	13	7233
23229	Gm9776	94355839	94358818	13	2979
23230	Ap3b1	94358960	94566317	13	207357
23231	Gm48287	94645899	94647344	13	1445
23232	Gm32305	94685566	94700356	13	14790
23233	Gm32351	94701018	94702718	13	1700
23234	Tbca	94788910	94842922	13	54012
23235	Otp	94875602	94885130	13	9528
23236	Wdr41	94976348	95023314	13	46966
23237	Gm48350	95012681	95023790	13	11109
23238	Gm48420	95024301	95024900	13	599
23239	Pde8b	95024454	95250336	13	225882
23240	Gm16243	95208112	95208936	13	824
23241	Zbed3	95323612	95337841	13	14229
23242	Aggf1	95350683	95375352	13	24669
23243	Crhbp	95431371	95444924	13	13553
23244	S100z	95477268	95478721	13	1453
23245	F2rl1	95511732	95525227	13	13495
23246	Gm48730	95535590	95545200	13	9610
23247	F2r	95601803	95618487	13	16684
23248	Iqgap2	95627174	95891995	13	264821
23249	F2rl2	95696853	95702739	13	5886
23250	AC171003.1	95707494	95725547	13	18053
23251	AC163685.1	95736583	95753638	13	17055
23252	Sv2c	95954594	96132577	13	177983
23253	Gm20075	96079216	96081376	13	2160
23254	Gm17190	96082158	96083231	13	1073
23255	Gm29543	96133369	96134335	13	966
23256	Poc5	96388294	96417737	13	29443
23257	Ankdd1b	96416446	96471267	13	54821
23258	Polk	96480690	96542485	13	61795
23259	Gm17622	96490733	96491120	13	387
23260	Col4a3bp	96542735	96640167	13	97432
23261	Gm48133	96542993	96543652	13	659
23262	Hmgcr	96648967	96670936	13	21969
23263	Ankrd31	96748272	96910039	13	161767
23264	Gcnt4	96924689	96950906	13	26217
23265	Gm48597	96950372	96950914	13	542
23266	1700029F12Rik	97021864	97034362	13	12498
23267	Fam169a	97067286	97131013	13	63727
23268	Gm6169	97098208	97099237	13	1029
23269	Nsa2	97129424	97137937	13	8513
23270	Gfm2	97138002	97181195	13	43193
23271	Hexb	97176331	97198357	13	22026
23272	Enc1	97241105	97253034	13	11929
23273	C430039J16Rik	97283183	97285560	13	2377
23274	Gm33447	97376234	97380465	13	4231
23275	Lncenc1	97434970	97497007	13	62037
23276	Gm2379	97511204	97515730	13	4526
23277	Gm41030	97523200	97527455	13	4255
23278	Gm5086	97559971	97583996	13	24025
23279	5330416C01Rik	97733498	97747411	13	13913
23280	Gm26619	97751112	97760965	13	9853
23281	Gm10260	97760072	97760632	13	560
23282	Gm41031	97796162	97825885	13	29723
23283	Gm34388	97865841	97876662	13	10821
23284	Arhgef28	97899469	98206439	13	306970
23285	Utp15	98246845	98263041	13	16196
23286	Ankra2	98263074	98274754	13	11680
23287	Gm21976	98279887	98307154	13	27267
23288	Btf3	98309897	98317006	13	7109
23289	Gm9828	98317116	98324415	13	7299
23290	Foxd1	98354242	98359305	13	5063
23291	2310005E17Rik	98424109	98435065	13	10956
23292	Gm29501	98476598	98477459	13	861
23293	Gm10320	98489348	98492001	13	2653
23294	Gm48050	98608411	98617662	13	9251
23295	Tmem174	98634978	98637410	13	2432
23296	Tmem171	98686235	98694834	13	8599
23297	Gm9465	98713074	98716510	13	3436
23298	Fcho2	98723403	98815449	13	92046
23299	D130062J10Rik	98798611	98801410	13	2799
23300	Gm47551	98801172	98803736	13	2564
23301	Tnpo1	98839019	98926384	13	87365
23302	Gm35215	98936763	98945916	13	9153
23303	1700024P04Rik	98984085	98984565	13	480
23304	Gm35279	98994151	98997418	13	3267
23305	A930014D07Rik	99007099	99021695	13	14596
23306	2310020H05Rik	99076526	99087921	13	11395
23307	Gm807	99100706	99107580	13	6874
23308	Zfp366	99184823	99250656	13	65833
23309	Ptcd2	99319647	99344705	13	25058
23310	Mrps27	99344786	99415562	13	70776
23311	6430562O15Rik	99396924	99412621	13	15697
23312	Map1b	99421446	99516540	13	95094
23313	Gm26559	99516629	99521760	13	5131
23314	Cartpt	99898489	99901091	13	2602
23315	Mccc2	99948533	100015639	13	67106
23316	Bdp1	100017994	100104070	13	86076
23317	BC001981	100106795	100108339	13	1544
23318	Serf1	100108155	100114571	13	6416
23319	Smn1	100124852	100137690	13	12838
23320	Naip2	100144063	100202092	13	58029
23321	Naip5	100211739	100246323	13	34584
23322	Naip6	100281121	100317674	13	36553
23323	Naip1	100407770	100452864	13	45094
23324	Gtf2h2	100460218	100492338	13	32120
23325	Ocln	100496507	100552498	13	55991
23326	Gm48596	100557426	100560639	13	3213
23327	Marveld2	100595957	100616971	13	21014
23328	Rad17	100617164	100651051	13	33887
23329	Ak6	100650979	100666359	13	15380
23330	Taf9	100651607	100656059	13	4452
23331	Ccdc125	100669773	100697240	13	27467
23332	Cdk7	100702631	100730939	13	28308
23333	Mrps36	100735955	100744659	13	8704
23334	Cenph	100759674	100775899	13	16225
23335	Ccnb1	100778650	100786570	13	7920
23336	Slc30a5	100802648	100833427	13	30779
23337	Gm29502	100847433	100977915	13	130482
23338	5930438M14Rik	101232127	101247551	13	15424
23339	4932411K12Rik	101254294	101462208	13	207914
23340	Gm41043	101543777	101548152	13	4375
23341	Gm47533	101545206	101548279	13	3073
23342	Gm29341	101605618	101606233	13	615
23343	Pik3r1	101680563	101768217	13	87654
23344	Gm47007	101855491	101856351	13	860
23345	Gm29927	102563187	102590285	13	27098
23346	Cd180	102693579	102739629	13	46050
23347	Mast4	102732491	103334460	13	601969
23348	1700099I09Rik	102760255	102761896	13	1641
23349	Gm17160	102762435	102764785	13	2350
23350	Gm30551	103591395	103707633	13	116238
23351	Srek1	103741612	103774608	13	32996
23352	Erbin	103818787	103920514	13	101727
23353	Gm47849	103945928	103970124	13	24196
23354	Gm47851	103976312	103978330	13	2018
23355	Nln	104023057	104109614	13	86557
23356	Sgtb	104109741	104141735	13	31994
23357	Trappc13	104142149	104178469	13	36320
23358	Shld3	104173722	104178439	13	4717
23359	Trim23	104178839	104203372	13	24533
23360	Ppwd1	104205124	104228822	13	23698
23361	Cenpk	104228611	104249617	13	21006
23362	Adamts6	104287835	104496695	13	208860
23363	Cwc27	104631140	104816953	13	185813
23364	2610204G07Rik	104684931	104694994	13	10063
23365	Srek1ip1	104792484	104838360	13	45876
23366	Shisal2b	104845283	104863893	13	18610
23367	Rgs7bp	104945904	105054930	13	109026
23368	4933425L06Rik	105082122	105121782	13	39660
23369	Rnf180	105130001	105294402	13	164401
23370	Htr1a	105443639	105448122	13	4483
23371	Gm10739	105838547	106019783	13	181236
23372	Gm30411	106747070	106761579	13	14509
23373	Gm28989	106788070	106796796	13	8726
23374	Ipo11	106794439	106936958	13	142519
23375	Gm28988	106851900	106853846	13	1946
23376	Dimt1	106947178	106960224	13	13046
23377	Kif2a	106958996	107022118	13	63122
23378	3830408C21Rik	107032880	107055497	13	22617
23379	Gm48684	107034284	107035217	13	933
23380	Gm31452	107063693	107099252	13	35559
23381	AI197445	107469822	107482718	13	12896
23382	Gm32004	107524061	107565323	13	41262
23383	Gm32090	107605284	107612849	13	7565
23384	1700006H21Rik	107687397	107692173	13	4776
23385	Zswim6	107724617	107890064	13	165447
23386	B230220B15Rik	107996285	108003954	13	7669
23387	Ndufaf2	108002715	108158623	13	155908
23388	Smim15	108044446	108049172	13	4726
23389	Ercc8	108158731	108195364	13	36633
23390	Elovl7	108214404	108285683	13	71279
23391	Gm2822	108313099	108316273	13	3174
23392	Depdc1b	108316380	108407782	13	91402
23393	Pde4d	108654177	109951474	13	1297297
23394	Rab3c	110054187	110280150	13	225963
23395	Gapt	110352616	110357199	13	4583
23396	Plk2	110395046	110400844	13	5798
23397	Gm33045	110627996	110642730	13	14734
23398	Gm33172	110683912	110686925	13	3013
23399	4930526H09Rik	110882852	110903846	13	20994
23400	Gm38397	110903499	110908280	13	4781
23401	3110015C05Rik	111211467	111229431	13	17964
23402	Actbl2	111255013	111257749	13	2736
23403	Gm6270	111361840	111368680	13	6840
23404	Gpbp1	111425680	111490111	13	64431
23405	Gm15290	111522350	111549911	13	27561
23406	Gm15288	111561372	111568553	13	7181
23407	Gm15286	111580261	111644830	13	64569
23408	Gm10198	111592785	111592856	13	71
23409	Mier3	111686178	111718596	13	32418
23410	Gm15287	111725517	111735124	13	9607
23411	Map3k1	111746428	111808993	13	62565
23412	Gm15327	111809141	111810923	13	1782
23413	Gm15325	111850316	111852622	13	2306
23414	Gm15324	111856996	111858505	13	1509
23415	Gm15326	111867936	111871937	13	4001
23416	Gm15322	111991466	111995486	13	4020
23417	Gm15323	112005502	112017332	13	11830
23418	Gm48802	112165458	112172068	13	6610
23419	Ankrd55	112288589	112384002	13	95413
23420	Gm48837	112356925	112367845	13	10920
23421	2810403G07Rik	112414938	112417365	13	2427
23422	Gm48876	112424222	112426340	13	2118
23423	Gm48879	112429434	112436596	13	7162
23424	Il6st	112464070	112510086	13	46016
23425	Il31ra	112519898	112594360	13	74462
23426	Ddx4	112598335	112652475	13	54140
23427	Slc38a9	112660766	112738749	13	77983
23428	Gm47827	112669139	112685696	13	16557
23429	Gm47850	112764848	112765616	13	768
23430	Plpp1	112800792	112867894	13	67102
23431	Mtrex	112867418	112927398	13	59980
23432	Dhx29	112927454	112969432	13	41978
23433	Ccno	112987802	112990777	13	2975
23434	Mcidas	112993845	113000394	13	6549
23435	Cdc20b	113035379	113091195	13	55816
23436	Gpx8	113042759	113046410	13	3651
23437	4930563N14Rik	113078106	113079147	13	1041
23438	Gzma	113093827	113100981	13	7154
23439	1700084D21Rik	113136083	113144012	13	7929
23440	Gzmk	113171608	113225908	13	54300
23441	Esm1	113209659	113218098	13	8439
23442	BC067074	113293159	113370515	13	77356
23443	Gm41071	113420336	113423887	13	3551
23444	4921509O07Rik	113446288	113502844	13	56556
23445	Gm34471	113529039	113567767	13	38728
23446	Snx18	113592179	113618564	13	26385
23447	Hspb3	113662896	113663676	13	780
23448	Gm34586	113672318	113686540	13	14222
23449	Arl15	113794505	114157461	13	362956
23450	A430090L17Rik	114124348	114151592	13	27244
23451	Ndufs4	114287795	114388258	13	100463
23452	Fst	114452290	114458951	13	6661
23453	Gm47040	114458663	114462047	13	3384
23454	4930467J12Rik	114586513	114607084	13	20571
23455	4930544M13Rik	114607237	114697822	13	90585
23456	Mocs2	114818271	114832275	13	14004
23457	Itga2	114833081	114932100	13	99019
23458	Itga1	114953096	115101964	13	148868
23459	Pelo	115088355	115090186	13	1831
23460	Gm10734	115089501	115090987	13	1486
23461	Isl1	116298281	116309689	13	11408
23462	Gm47914	116558311	116677705	13	119394
23463	Gm47913	116651448	116663536	13	12088
23464	4930435F18Rik	116802095	116838178	13	36083
23465	Parp8	116854820	117025522	13	170702
23466	Gm6416	117130027	117135884	13	5857
23467	Gm17509	117218701	117221075	13	2374
23468	Emb	117220272	117274415	13	54143
23469	Hcn1	117602480	117987418	13	384938
23470	4933413L06Rik	117706764	117720011	13	13247
23471	Mrps30	118378381	118387252	13	8871
23472	B430218F22Rik	118386630	118388124	13	1494
23473	1700003P14Rik	118555360	118588704	13	33344
23474	Gm10732	118603418	118658743	13	55325
23475	Fgf10	118669791	118789334	13	119543
23476	Gm16263	118695292	118715396	13	20104
23477	Gm47336	119271619	119279545	13	7926
23478	Nnt	119335448	119408997	13	73549
23479	Paip1	119428922	119458218	13	29296
23480	4833420G17Rik	119462768	119486117	13	23349
23481	Gm9752	119473804	119476761	13	2957
23482	3110070M22Rik	119487252	119488384	13	1132
23483	Tmem267	119488039	119611059	13	123020
23484	Gm48265	119609765	119613472	13	3707
23485	Ccl28	119623819	119654359	13	30540
23486	1700074H08Rik	119680040	119681588	13	1548
23487	Hmgcs1	119690464	119708260	13	17796
23488	Gm48342	119698360	119704549	13	6189
23489	Nim1k	119710094	119755882	13	45788
23490	Gm41077	119756093	119769532	13	13439
23491	Zfp131	119765188	119790889	13	25701
23492	AF067063	119827961	119830216	13	2255
23493	D13Ertd608e	119836006	119846506	13	10500
23494	Tcstv1	119893388	119894785	13	1397
23495	Gm21761	119912095	119929272	13	17177
23496	B020031M17Rik	119949357	119950806	13	1449
23497	Gm36161	120010390	120018931	13	8541
23498	Gm36079	120026439	120027011	13	572
23499	Gm21188	120034605	120052130	13	17525
23500	Gm20767	120140246	120155335	13	15089
23501	Gm21818	120172433	120173888	13	1455
23502	Gm21762	120214593	120215947	13	1354
23503	Gm21731	120239111	120241367	13	2256
23504	AF067061	120263114	120264517	13	1403
23505	BC147527	120300392	120308779	13	8387
23506	Tcstv3	120316878	120318178	13	1300
23507	Gm2888	3030002	3038762	14	8760
23508	Gm2897	3049285	3076840	14	27555
23509	Gm10340	3133997	3141609	14	7612
23510	Gm17188	3186101	3262317	14	76216
23511	Gm5795	3188255	3196667	14	8412
23512	D830030K20Rik	3208577	3234351	14	25774
23513	1700110I01Rik	3262368	3305832	14	43464
23514	Gm2956	3332627	3354799	14	22172
23515	Gm10413	3395093	3403525	14	8432
23516	Gm10409	3412614	3433800	14	21186
23517	Gm3005	3428103	3589579	14	161476
23518	Gm10408	3449379	3459287	14	9908
23519	Gm3012	3634512	3642943	14	8431
23520	Gm3020	3652030	3673215	14	21185
23521	Gm3043	3688783	3698000	14	9217
23522	Gm26886	3822531	3884087	14	61556
23523	Gm3002	3825596	3966518	14	140922
23524	Gm3033	3846245	3856085	14	9840
23525	Gm2916	3884172	3921640	14	37468
23526	Gm3029	3931756	3940185	14	8429
23527	Gm3095	3963547	3970207	14	6660
23528	Gm3099	3998394	4007006	14	8612
23529	Gm5796	4023941	4041370	14	17429
23530	Gm3115	4084120	4099306	14	15186
23531	Gm8108	4110526	4132784	14	22258
23532	Gm3127	4165030	4173502	14	8472
23533	Gm2974	4182576	4204895	14	22319
23534	Gm3138	4249631	4258006	14	8375
23535	Gm3149	4317283	4325721	14	8438
23536	2610042L04Rik	4334763	4354688	14	19925
23537	Gm3159	4397526	4406347	14	8821
23538	Gm3164	4415448	4443839	14	28391
23539	Gm3173	4430992	4519452	14	88460
23540	Gm3182	4481745	4490176	14	8431
23541	Gm26655	4551493	4585439	14	33946
23542	Gm3047	4555405	4562747	14	7342
23543	Gm8159	4632352	4640801	14	8449
23544	Gm3239	4664192	4670850	14	6658
23545	Gm7876	4709238	4717664	14	8426
23546	Gm3252	4726775	4747493	14	20718
23547	Gm9602	4776337	4785002	14	8665
23548	Gm3269	4838106	4846867	14	8761
23549	Gm3264	4855576	4875851	14	20275
23550	Gm26650	4867977	4930414	14	62437
23551	Gm3278	4892416	4902431	14	10015
23552	Gm8297	4983935	4992408	14	8473
23553	Gm3298	5015891	5019119	14	3228
23554	4930555G01Rik	5050629	5059243	14	8614
23555	Gm8281	5071040	5093318	14	22278
23556	Gm8279	5131519	5139959	14	8440
23557	Gm26552	5161446	5221712	14	60266
23558	Gm3317	5164535	5169233	14	4698
23559	Gm8271	5185793	5193743	14	7950
23560	Gm3526	5253907	5260580	14	6673
23561	Gm3542	5326255	5334928	14	8673
23562	Gm3500	5365794	5389049	14	23255
23563	Gm3194	5438065	5455467	14	17402
23564	Gm8246	5469438	5477830	14	8392
23565	Gm3187	5484216	5492584	14	8368
23566	Gm3488	5501674	5522927	14	21253
23567	Gm26893	5514087	5574342	14	60255
23568	Gm3532	5538496	5546373	14	7877
23569	Gm3383	5607620	5807982	14	200362
23570	Gm8265	5630281	5633028	14	2747
23571	Gm9603	5678784	5687457	14	8673
23572	Gm3373	5718336	5741577	14	23241
23573	Gm3424	5821934	5830329	14	8395
23574	Gm8237	5857918	5880382	14	22464
23575	Gm3248	5939225	5961745	14	22520
23576	Gm3453	5970744	5979137	14	8393
23577	Gm8206	6020654	6093942	14	73288
23578	Gm6337	6049470	6058267	14	8797
23579	Gm3468	6087295	6108665	14	21370
23580	Gm3476	6105321	6125742	14	20421
23581	Gm21560	6210617	6219292	14	8675
23582	Gm3411	6259747	6287250	14	27503
23583	Gm21103	6296381	6304843	14	8462
23584	Gm26630	6352044	6446960	14	94916
23585	Gm16440	6380721	6390319	14	9598
23586	Gm3591	6405827	6412482	14	6655
23587	Gm3594	6435797	6444611	14	8814
23588	Gm8356	6528612	6537290	14	8678
23589	Gm3629	6583959	6590613	14	6654
23590	Gm3460	6613967	6622418	14	8451
23591	Gm10251	6638420	6684170	14	45750
23592	Gm26680	6684275	6783942	14	99667
23593	Gm8050	6712183	6720251	14	8068
23594	Gm3636	6735685	6742332	14	6647
23595	Gm8362	6765963	6774411	14	8448
23596	Gm3642	6832231	6840311	14	8080
23597	Gm3667	6868502	6889962	14	21460
23598	Gm6356	6965449	6973818	14	8369
23599	Gm10406	7006115	7027449	14	21334
23600	Gm3685	7036535	7044970	14	8435
23601	Gm3696	7083208	7100621	14	17413
23602	Gm6676	7116798	7125412	14	8614
23603	Gm3512	7153511	7174533	14	21022
23604	Gm16434	7185927	7194540	14	8613
23605	Gm3727	7255889	7264714	14	8825
23606	Gm3739	7293648	7315049	14	21401
23607	Gm5797	7323988	7332395	14	8407
23608	Gm8374	7362097	7365134	14	3037
23609	Gm10339	7374667	7412375	14	37708
23610	4933406F09Rik	7412460	7508369	14	95909
23611	Gm3755	7440924	7450917	14	9993
23612	Gm3752	7466362	7483762	14	17400
23613	Gm3558	7545151	7568566	14	23415
23614	Gm10338	7580617	7595592	14	14975
23615	Gm10128	7640895	7643972	14	3077
23616	Gm16741	7749945	7775528	14	25583
23617	Flnb	7817957	7951588	14	133631
23618	Gm45521	7957288	7960636	14	3348
23619	Dnase1l3	7964533	7994573	14	30040
23620	Abhd6	8002902	8056763	14	53861
23621	Rpp14	8080367	8091834	14	11467
23622	Pxk	8098211	8165117	14	66906
23623	Pdhb	8165996	8173025	14	7029
23624	Kctd6	8214140	8223563	14	9423
23625	Acox2	8225511	8259353	14	33842
23626	Fam107a	8297556	8318023	14	20467
23627	Oit1	8348937	8378754	14	29817
23628	2610318M16Rik	8367440	8371010	14	3570
23629	4930452B06Rik	8431192	8666240	14	235048
23630	4930455B14Rik	8666390	8673378	14	6988
23631	Gm48370	9400624	9459180	14	58556
23632	Gm48371	9443375	9469555	14	26180
23633	Fhit	9550100	11162035	14	1611935
23634	Gm48439	10178620	10186051	14	7431
23635	Fhitos	10738535	10783076	14	44541
23636	Gm3839	11280735	11356726	14	75991
23637	Gm48594	11460359	11502992	14	42633
23638	Gm48595	11510535	11520770	14	10235
23639	Ptprg	11553532	12242041	14	688509
23640	Gm3848	11965446	11981223	14	15777
23641	3830406C13Rik	12284173	12303231	14	19058
23642	D030051J21Rik	12321379	12324473	14	3094
23643	Fezf2	12343388	12348189	14	4801
23644	Cadps	12372565	12823079	14	450514
23645	Gm48239	12374585	12384729	14	10144
23646	Gm48526	13030370	13035765	14	5395
23647	Gm5087	13157388	13284638	14	127250
23648	Synpr	13284780	13615459	14	330679
23649	Sntn	13670876	13683148	14	12272
23650	Gm281	13814618	13914478	14	99860
23651	Gm11100	13918334	13951132	14	32798
23652	Thoc7	13949150	13961852	14	12702
23653	Atxn7	13961440	14103482	14	142042
23654	Psmd6	14112174	14120984	14	8810
23655	Olfr720	14171738	14186838	14	15100
23656	Gm48857	14292405	14294676	14	2271
23657	Olfr31	14322828	14331791	14	8963
23658	Gm48860	14328004	14347264	14	19260
23659	Il3ra	14346592	14356011	14	9419
23660	Olfr721-ps1	14401298	14410095	14	8797
23661	Slc4a7	14702279	14799940	14	97661
23662	Nek10	14803415	15012059	14	208644
23663	Gm31517	15015189	15065216	14	50027
23664	4921522A10Rik	15104124	15110333	14	6209
23665	Gm47758	15154891	15157213	14	2322
23666	Gm31577	15314624	15321874	14	7250
23667	Lrrc3b	15357522	15438987	14	81465
23668	B230110C06Rik	15437623	15452445	14	14822
23669	Gm47782	15697956	15911250	14	213294
23670	Gm31804	15773689	15791784	14	18095
23671	Gm47780	15876628	15879459	14	2831
23672	1700062C10Rik	15999768	16037197	14	37429
23673	Oxsm	16238652	16249808	14	11156
23674	Gm47794	16243351	16245091	14	1740
23675	Ngly1	16249280	16311926	14	62646
23676	5430414B19Rik	16271089	16271838	14	749
23677	Gm47798	16304511	16308325	14	3814
23678	Gm48163	16336846	16366268	14	29422
23679	Top2b	16365179	16435462	14	70283
23680	Rarb	16509065	16819156	14	310091
23681	Gm48162	16575601	16580459	14	4858
23682	Thrb	17660896	18036559	14	375663
23683	Gm48321	17931138	18021901	14	90763
23684	Nr1d2	18204054	18239127	14	35073
23685	Rpl15	18267823	18271067	14	3244
23686	Nkiras1	18271136	18284003	14	12867
23687	Ube2e1	18282722	18331859	14	49137
23688	Ube2e2	18573577	18893776	14	320199
23689	Gm48099	19271274	19282822	14	11548
23690	Gm21738	19415857	19418930	14	3073
23691	Gm48105	19504931	19529194	14	24263
23692	Gm2244	19532896	19549963	14	17067
23693	Gm2237	19563800	19585135	14	21335
23694	Gm5458	19594139	19602581	14	8442
23695	Gm41102	19612403	19618889	14	6486
23696	4930469B13Rik	19615130	19628632	14	13502
23697	Nid2	19751265	19811787	14	60522
23698	Rtraf	19811351	19823824	14	12473
23699	D14Ertd670e	19838925	19844677	14	5752
23700	Gm48283	19866980	19873455	14	6475
23701	Gng2	19872559	19977249	14	104690
23702	Saysd1	20077460	20138534	14	61074
23703	Kcnk5	20140057	20181809	14	41752
23704	Gm48395	20215502	20221425	14	5923
23705	Kcnk16	20262756	20269199	14	6443
23706	Nudt13	20294714	20317575	14	22861
23707	Ecd	20319852	20348121	14	28269
23708	Fam149b	20348222	20383491	14	35269
23709	Gm30054	20364567	20378876	14	14309
23710	Dnajc9	20384638	20388910	14	4272
23711	Mrps16	20389304	20393634	14	4330
23712	Cfap70	20394193	20452222	14	58029
23713	7330404K18Rik	20398359	20398930	14	571
23714	Anxa7	20455260	20480133	14	24873
23715	Mss51	20482867	20496901	14	14034
23716	Ppp3cb	20499364	20546573	14	47209
23717	1810062O18Rik	20546114	20570543	14	24429
23718	Usp54	20548912	20641063	14	92151
23719	2810402E24Rik	20641009	20644048	14	3039
23720	Myoz1	20649107	20656540	14	7433
23721	Synpo2l	20658946	20668306	14	9360
23722	Sec24c	20674308	20694852	14	20544
23723	6230400D17Rik	20687236	20703012	14	15776
23724	Fut11	20694968	20701016	14	6048
23725	Chchd1	20703006	20704425	14	1419
23726	Zswim8	20707552	20723619	14	16067
23727	Ndst2	20723730	20734562	14	10832
23728	Camk2g	20734875	20794088	14	59213
23729	Gm30108	20794239	20796560	14	2321
23730	Plau	20836660	20843385	14	6725
23731	Vcl	20929398	21033676	14	104278
23732	Ap3m1	21031442	21052450	14	21008
23733	Adk	21052574	21448569	14	395995
23734	Gm30363	21449949	21471421	14	21472
23735	Kat6b	21499785	21672478	14	172693
23736	Dupd1	21676537	21714576	14	38039
23737	Dusp13	21733398	21748642	14	15244
23738	Gm15935	21741565	21746632	14	5067
23739	Samd8	21751552	21798726	14	47174
23740	Vdac2	21825238	21840569	14	15331
23741	Comtd1	21845855	21848977	14	3122
23742	A430057M04Rik	21848447	21856931	14	8484
23743	4931407E12Rik	21868630	21889766	14	21136
23744	Zfp503	21983959	21989601	14	5642
23745	Lrmda	22019712	23056085	14	1036373
23746	Gm7480	22032086	22036103	14	4017
23747	4930405A10Rik	22507174	22542798	14	35624
23748	Gm47601	22927926	22933500	14	5574
23749	Gm10248	23038194	23094571	14	56377
23750	Kcnma1	23292291	24004859	14	712568
23751	Gm29626	23560248	23564589	14	4341
23752	4930519K11Rik	24003844	24008335	14	4491
23753	Gm31392	24044343	24075908	14	31565
23754	AC163638.2	24082121	24156210	14	74089
23755	Dlg5	24133953	24245920	14	111967
23756	Gm17105	24238172	24243391	14	5219
23757	E330034G19Rik	24293214	24309959	14	16745
23758	Gm47774	24375653	24377252	14	1599
23759	Gm47814	24438987	24446403	14	7416
23760	Polr3a	24448696	24487052	14	38356
23761	Rps24	24487125	24493493	14	6368
23762	4930542C16Rik	24597266	24617467	14	20201
23763	4930428N03Rik	24617557	24788520	14	170963
23764	Gm47906	24833635	24835089	14	1454
23765	Gm10398	24909414	24913440	14	4026
23766	Gm38408	25066904	25074444	14	7540
23767	Gm32123	25109384	25112926	14	3542
23768	Gm32224	25127788	25135852	14	8064
