gene	gene_start	gene_end	CHROM	gene_length
25409	TTI1	37983021	38033456	20	50435
25410	RPRD1B	38033746	38092364	20	58618
25411	TGM2	38127385	38166508	20	39123
25412	KIAA1755	38210503	38260735	20	50232
25413	LOC149684	38260175	38288946	20	28771
25414	BPI	38304156	38337505	20	33349
25415	LBP	38346482	38377013	20	30531
25416	SNHG17	38420588	38435377	20	14789
25417	SNORA71B	38425195	38425330	20	135
25418	SNORA71A	38427306	38427443	20	137
25419	SNORA71C	38429667	38429804	20	137
25420	SNORA71D	38433862	38433999	20	137
25421	SNHG11	38446654	38450921	20	4267
25422	SNORA71E	38448083	38448218	20	135
25423	SNORA60	38449369	38449504	20	135
25424	RALGAPB	38472843	38578858	20	106015
25425	MIR548O2	38516563	38516632	20	69
25426	ADIG	38581197	38588463	20	7266
25427	ARHGAP40	38601809	38650653	20	48844
25428	SLC32A1	38724486	38729372	20	4886
25429	ACTR5	38748460	38772519	20	24059
25430	PPP1R16B	38805697	38923024	20	117327
25431	FAM83D	38926417	38953106	20	26689
25432	DHX35	38962344	39039721	20	77377
25433	LINC01734	39213781	39224748	20	10967
25434	LINC01370	40004461	40008529	20	4068
25435	MAFB	40685848	40689236	20	3388
25436	SNORD154	40714572	40714623	20	51
25437	LOC100128988	40980713	41025396	20	44683
25438	TOP1	41028822	41124486	20	95664
25439	PLCG1-AS1	41097994	41138000	20	40006
25440	PLCG1	41137543	41177626	20	40083
25441	MIR6871	41169023	41169078	20	55
25442	ZHX3	41178455	41300120	20	121665
25443	LPIN3	41340821	41360582	20	19761
25444	EMILIN3	41359963	41366818	20	6855
25445	CHD6	41402083	41618377	20	216294
25446	PTPRT	42072756	43189906	20	1117150
25447	LOC101927159	42685483	42688562	20	3079
25448	LOC101927138	42968743	42971492	20	2749
25449	SRSF6	43457896	43464243	20	6347
25450	L3MBTL1	43507697	43541895	20	34198
25451	SGK2	43559027	43585627	20	26600
25452	IFT52	43590937	43647299	20	56362
25453	MYBL2	43667019	43716496	20	49477
25454	GTSF1L	43726165	43727002	20	837
25455	LINC01728	43894718	43895471	20	753
25456	TOX2	43914852	44069614	20	154762
25457	JPH2	44106591	44187188	20	80597
25458	OSER1	44195941	44210771	20	14830
25459	OSER1-DT	44210960	44226027	20	15067
25460	GDAP1L1	44247099	44280917	20	33818
25461	FITM2	44302840	44311202	20	8362
25462	R3HDML	44337158	44350792	20	13634
25463	HNF4A	44355699	44434595	20	78896
25464	HNF4A-AS1	44377743	44395706	20	17963
25465	MIR3646	44408120	44408203	20	83
25466	LINC01430	44448777	44450557	20	1780
25467	LINC01620	44451984	44465344	20	13360
25468	TTPAL	44475874	44494603	20	18729
25469	SERINC3	44496221	44522116	20	25895
25470	PKIG	44531781	44619037	20	87256
25471	ADA	44619519	44651758	20	32239
25472	LINC01260	44656451	44671739	20	15288
25473	KCNK15-AS1	44711862	44746227	20	34365
25474	CCN5	44714844	44727812	20	12968
25475	KCNK15	44745865	44752313	20	6448
25476	RIMS4	44751808	44810546	20	58738
25477	YWHAB	44885705	44908532	20	22827
25478	PABPC1L	44910060	44939316	20	29256
25479	TOMM34	44942130	44960397	20	18267
25480	STK4-AS1	44963799	44966458	20	2659
25481	STK4	44966512	45080021	20	113509
25482	KCNS1	45091216	45101127	20	9911
25483	WFDC5	45109465	45115174	20	5709
25484	WFDC12	45123425	45124465	20	1040
25485	PI3	45174902	45176544	20	1642
25486	SEMG1	45207033	45209768	20	2735
25487	SEMG2	45221373	45224458	20	3085
25488	SLPI	45252239	45254564	20	2325
25489	MATN4	45293446	45308529	20	15083
25490	RBPJL	45306840	45317824	20	10984
25491	SDC4	45325289	45348424	20	23135
25492	SYS1	45363156	45376797	20	13641
25493	SYS1-DBNDD2	45363169	45410610	20	47441
25494	TP53TG5	45372557	45378325	20	5768
25495	DBNDD2	45405993	45410610	20	4617
25496	PIGT	45416141	45426241	20	10100
25497	MIR6812	45425510	45425573	20	63
25498	LOC105372631	45427422	45448581	20	21159
25499	WFDC2	45469753	45481532	20	11779
25500	SPINT3	45512461	45515622	20	3161
25501	WFDC6	45534196	45539482	20	5286
25502	EPPIN-WFDC6	45536280	45547401	20	11121
25503	EPPIN	45540626	45547401	20	6775
25504	WFDC8	45551152	45579284	20	28132
25505	WFDC9	45607939	45631284	20	23345
25506	WFDC10A	45629739	45631196	20	1457
25507	WFDC11	45648563	45670239	20	21676
25508	WFDC10B	45684651	45705019	20	20368
25509	WFDC13	45702038	45708817	20	6779
25510	MIR3617	45705102	45705180	20	78
25511	SPINT4	45722347	45725830	20	3483
25512	WFDC3	45774213	45791883	20	17670
25513	DNTTIP1	45791954	45811418	20	19464
25514	UBE2C	45812576	45816957	20	4381
25515	TNNC2	45823216	45827312	20	4096
25516	SNX21	45833799	45843276	20	9477
25517	ACOT8	45841721	45857392	20	15671
25518	ZSWIM3	45857581	45879130	20	21549
25519	ZSWIM1	45881227	45885266	20	4039
25520	SPATA25	45886491	45887622	20	1131
25521	NEURL2	45888472	45891287	20	2815
25522	CTSA	45890144	45898819	20	8675
25523	PLTP	45898620	45912364	20	13744
25524	PCIF1	45934683	45948020	20	13337
25525	ZNF335	45948660	45972203	20	23543
25526	MMP9	46008908	46016561	20	7653
25527	SLC12A5-AS1	46013502	46022073	20	8571
25528	SLC12A5	46021686	46060150	20	38464
25529	NCOA5	46060995	46089962	20	28967
25530	CD40	46118314	46129855	20	11541
25531	CDH22	46173739	46308498	20	134759
25532	SLC35C2	46345984	46364425	20	18441
25533	ELMO2	46366045	46407051	20	41006
25534	LOC105372633	46406779	46444971	20	38192
25535	ZNF663P	46456493	46457643	20	1150
25536	MKRN7P	46463660	46465292	20	1632
25537	ZNF334	46499630	46513572	20	13942
25538	OCSTAMP	46540946	46550654	20	9708
25539	SLC13A3	46557828	46684485	20	126657
25540	TP53RK	46684365	46689444	20	5079
25541	SLC2A10	46709649	46736346	20	26697
25542	EYA2	46894624	47188844	20	294220
25543	MIR3616	47166967	47167058	20	91
25544	ZMYND8	47209214	47356889	20	147675
25545	LOC100131496	47318502	47320754	20	2252
25546	LOC101927377	47352561	47354632	20	2071
25547	LINC01754	47382766	47412144	20	29378
25548	NCOA3	47501887	47656870	20	154983
25549	SULF2	47657406	47786616	20	129210
25550	LINC01522	47980093	47990117	20	10024
25551	LINC01523	47983226	47984313	20	1087
25552	LINC00494	48359911	48370638	20	10727
25553	PREX1	48624253	48827999	20	203746
25554	ARFGEF2	48921711	49036693	20	114982
25555	CSE1L-AS1	49040463	49046056	20	5593
25556	CSE1L	49046246	49096960	20	50714
25557	STAU1	49113339	49219295	20	105956
25558	DDX27	49219295	49244077	20	24782
25559	ZNFX1	49245901	49278057	20	32156
25560	ZFAS1	49278178	49289258	20	11080
25561	SNORD12C	49278945	49279023	20	78
25562	SNORD12B	49280313	49280415	20	102
25563	SNORD12	49280683	49280772	20	89
25564	KCNB1	49363877	49482668	20	118791
25565	PTGIS	49503874	49568137	20	64263
25566	B4GALT5	49632946	49713878	20	80932
25567	SLC9A8	49812713	49892242	20	79529
25568	MIR12122	49863859	49863953	20	94
25569	SPATA2	49903391	49915529	20	12138
25570	LOC105372653	49915822	49928821	20	12999
25571	RNF114	49936397	49953885	20	17488
25572	SNAI1	49982980	49988883	20	5903
25573	TRERNA1	50040707	50041629	20	922
25574	TMEM189-UBE2V1	50081124	50153798	20	72674
25575	UBE2V1	50081124	50115957	20	34833
25576	TMEM189	50118254	50153723	20	35469
25577	LINC01273	50172570	50176671	20	4101
25578	CEBPB-AS1	50184603	50192069	20	7466
25579	CEBPB	50190583	50192691	20	2108
25580	SMIM25	50267486	50279795	20	12309
25581	LINC01270	50292720	50314919	20	22199
25582	LINC01271	50310711	50321342	20	10631
25583	PTPN1	50510383	50585240	20	74857
25584	MIR645	50585786	50585879	20	93
25585	RIPOR3	50586110	50691542	20	105432
25586	MIR1302-5	50614636	50614785	20	149
25587	LOC100506175	50645471	50660291	20	14820
25588	PARD6B	50731580	50753741	20	22161
25589	BCAS4	50794894	50877177	20	82283
25590	ADNP	50888918	50931437	20	42519
25591	ADNP-AS1	50930984	50945134	20	14150
25592	DPM1	50934855	50958564	20	23709
25593	MOCS3	50958818	50963929	20	5111
25594	KCNG1	51003656	51023107	20	19451
25595	NFATC2	51386963	51562839	20	175876
25596	MIR3194	51452905	51452977	20	72
25597	ATP9A	51596516	51768390	20	171874
25598	SALL4	51782331	51802521	20	20190
25599	LINC01429	51831797	51862913	20	31116
25600	ZFP64	52084011	52191985	20	107974
25601	LINC01524	52620838	52650426	20	29588
25602	TSHZ2	52972358	53495330	20	522972
25603	LOC101927770	53552770	53575308	20	22538
25604	ZNF217	53567071	53583097	20	16026
25605	LOC105372672	53608354	53634590	20	26236
25606	SUMO1P1	53874501	53875709	20	1208
25607	BCAS1	53943538	54070765	20	127227
25608	MIR4756	54068408	54068485	20	77
25609	CYP24A1	54153446	54173986	20	20540
25610	PFDN4	54208087	54219961	20	11874
25611	DOK5	54475593	54651169	20	175576
25612	LINC01441	55420336	55427197	20	6861
25613	LINC01440	55423043	55426791	20	3748
25614	CBLN4	55997357	56005519	20	8162
25615	MC3R	56248732	56249815	20	1083
25616	FAM210B	56358974	56368662	20	9688
25617	AURKA	56369389	56392337	20	22948
25618	CSTF1	56392645	56406362	20	13717
25619	CASS4	56412036	56460381	20	48345
25620	RTF2	56468585	56518886	20	50301
25621	GCNT7	56491492	56525925	20	34433
25622	FAM209A	56524729	56526152	20	1423
25623	FAM209B	56533246	56536520	20	3274
25624	LINC01716	56577563	56596126	20	18563
25625	TFAP2C	56629306	56639282	20	9976
25626	BMP7	57168753	57266641	20	97888
25627	BMP7-AS1	57213696	57215866	20	2170
25628	MIR4325	57321502	57321591	20	89
25629	SPO11	57329803	57343993	20	14190
25630	RAE1	57351255	57379202	20	27947
25631	MTRNR2L3	57358447	57359498	20	1051
25632	LOC100291105	57384160	57393056	20	8896
25633	RBM38	57391396	57409330	20	17934
25634	CTCFL	57495965	57525127	20	29162
25635	PCK1	57561110	57568121	20	7011
25636	ZBP1	57603852	57620426	20	16574
25637	PMEPA1	57648392	57711536	20	63144
25638	NKILA	57710183	57712780	20	2597
25639	LINC01742	58003904	58004648	20	744
25640	C20orf85	58150902	58161150	20	10248
25641	ANKRD60	58216126	58228653	20	12527
25642	PPP4R1L	58232777	58309439	20	76662
25643	RAB22A	58309715	58367507	20	57792
25644	VAPB	58389229	58451100	20	61871
25645	APCDD1L	58459101	58515399	20	56298
25646	APCDD1L-DT	58515379	58619892	20	104513
25647	LINC01711	58634772	58635738	20	966
25648	STX16-NPEPL1	58651253	58715844	20	64591
25649	STX16	58651283	58679526	20	28243
25650	NPEPL1	58689131	58715844	20	26713
25651	LOC105372695	58773425	58774811	20	1386
25652	MIR296	58817615	58817694	20	79
25653	MIR298	58818226	58818313	20	87
25654	GNAS-AS1	58818918	58850903	20	31985
25655	GNAS	58839748	58911188	20	71440
25656	LOC101927932	58863756	58888810	20	25054
25657	NELFCD	58981256	58995113	20	13857
25658	CTSZ	58995185	59007254	20	12069
25659	TUBB1	59019429	59026654	20	7225
25660	ATP5F1E	59025475	59032335	20	6860
25661	SLMO2-ATP5E	59028678	59042846	20	14168
25662	PRELID3B	59033145	59042786	20	9641
25663	ZNF831	59191020	59259112	20	68092
25664	EDN3	59300611	59325992	20	25381
25665	PHACTR3	59577509	59847711	20	270202
25666	PHACTR3-AS1	59626464	59628289	20	1825
25667	SYCP2	59863572	59933637	20	70065
25668	FAM217B	59933779	59948680	20	14901
25669	PPP1R3D	59936663	59940305	20	3642
25670	CDH26	59958423	60014529	20	56106
25671	C20orf197	60055925	60072953	20	17028
25672	LOC729296	60087686	60101387	20	13701
25673	MIR646HG	60138492	60322256	20	183764
25674	MIR646	60308474	60308567	20	93
25675	LOC101928048	60469609	60472976	20	3367
25676	MIR4533	60478111	60478181	20	70
25677	MIR548AG2	60564562	60564625	20	63
25678	LINC01718	61079064	61080179	20	1115
25679	CDH4	61252261	61940617	20	688356
25680	LOC100128310	61717506	61719748	20	2242
25681	MIR1257	61953546	61953662	20	116
25682	TAF4	61974798	62065810	20	91012
25683	MIR3195	62064802	62064885	20	83
25684	LSM14B	62122475	62135372	20	12897
25685	PSMA7	62136733	62143394	20	6661
25686	SS18L1	62143769	62182514	20	38745
25687	MTG2	62183025	62202754	20	19729
25688	HRH3	62214960	62220278	20	5318
25689	LOC105369209	62228243	62236301	20	8058
25690	OSBPL2	62238521	62296213	20	57692
25691	ADRM1	62302896	62308862	20	5966
25692	LAMA5	62309065	62367312	20	58247
25693	MIR4758	62332487	62332557	20	70
25694	LAMA5-AS1	62353010	62356478	20	3468
25695	RPS21	62387103	62388520	20	1417
25696	CABLES2	62388630	62407283	20	18653
25697	RBBP8NL	62410237	62427539	20	17302
25698	GATA5	62463497	62475995	20	12498
25699	MIR1-1HG-AS1	62543070	62551561	20	8491
25700	MIR1-1HG	62550453	62570764	20	20311
25701	MIR1-1	62554306	62554376	20	70
25702	MIR133A2	62564912	62565013	20	101
25703	SLCO4A1	62642503	62672293	20	29790
25704	SLCO4A1-AS1	62663027	62666621	20	3594
25705	NTSR1	62708836	62762771	20	53935
25706	LINC00659	62774121	62776856	20	2735
25707	MRGBP	62796473	62801729	20	5256
25708	OGFR-AS1	62800627	62805587	20	4960
25709	OGFR	62804835	62814000	20	9165
25710	COL9A3	62817050	62841159	20	24109
25711	TCFL5	62841005	62861822	20	20817
25712	DPH3P1	62844566	62846191	20	1625
25713	DIDO1	62877738	62937952	20	60214
25714	SNORA117	62882806	62882903	20	97
25715	GID8	62938147	62948475	20	10328
25716	SLC17A9	62952709	62969585	20	16876
25717	BHLHE23	63005927	63006964	20	1037
25718	LINC01749	63009383	63085071	20	75688
25719	LINC00029	63034217	63037028	20	2811
25720	LINC01056	63038011	63053863	20	15852
25721	HAR1B	63095493	63102319	20	6826
25722	HAR1A	63101292	63104386	20	3094
25723	MIR124-3	63178500	63178586	20	86
25724	YTHDF1	63195430	63216131	20	20701
25725	BIRC7	63235905	63240495	20	4590
25726	MIR3196	63238779	63238842	20	63
25727	NKAIN4	63240784	63254463	20	13679
25728	FLJ16779	63253978	63261615	20	7637
25729	ARFGAP1	63272785	63289790	20	17005
25730	MIR4326	63286808	63286866	20	58
25731	COL20A1	63293186	63334851	20	41665
25732	CHRNA4	63343223	63361349	20	18126
25733	LOC100130587	63359988	63371177	20	11189
25734	KCNQ2	63400208	63472655	20	72447
25735	EEF1A2	63488014	63499083	20	11069
25736	PPDPF	63520765	63522206	20	1441
25737	PTK6	63528001	63537376	20	9375
25738	SRMS	63539924	63547504	20	7580
25739	FNDC11	63553020	63556707	20	3687
25740	HELZ2	63558086	63574239	20	16153
25741	GMEB2	63587605	63627101	20	39496
25742	MHENCR	63627235	63628824	20	1589
25743	STMN3	63639705	63653610	20	13905
25744	RTEL1	63657810	63696253	20	38443
25745	RTEL1-TNFRSF6B	63657810	63698698	20	40888
25746	TNFRSF6B	63696652	63698682	20	2030
25747	ARFRP1	63698642	63708013	20	9371
25748	ZGPAT	63707442	63736142	20	28700
25749	LIME1	63735701	63739107	20	3406
25750	SLC2A4RG	63739776	63744050	20	4274
25751	ZBTB46	63743670	63831264	20	87594
25752	ZBTB46-AS1	63808076	63823007	20	14931
25753	ABHD16B	63861213	63862988	20	1775
25754	TPD52L2	63865228	63891545	20	26317
25755	DNAJC5	63895126	63936010	20	40884
25756	MIR941-5	63919561	63919632	20	71
25757	MIR941-1	63919673	63919771	20	98
25758	MIR941-4	63919756	63919827	20	71
25759	UCKL1	63939829	63956416	20	16587
25760	MIR1914	63941465	63941544	20	79
25761	MIR647	63942631	63942726	20	95
25762	UCKL1-AS1	63953384	63956985	20	3601
25763	ZNF512B	63956704	63969930	20	13226
25764	SAMD10	63974116	63979642	20	5526
25765	PRPF6	63981132	64033100	20	51968
25766	C20orf204	64033727	64039001	20	5274
25767	SOX18	64047582	64049639	20	2057
25768	TCEA2	64056972	64072347	20	15375
25769	RGS19	64073181	64079964	20	6783
25770	MIR6813	64076955	64077010	20	55
25771	OPRL1	64080082	64100633	20	20551
25772	LKAAEAR1	64083380	64084359	20	979
25773	NPBWR2	64105830	64106831	20	1001
25774	MYT1	64164452	64242253	20	77801
25775	PCMTD2	64255695	64276226	20	20531
25776	LINC00266-1	64290385	64303354	20	12969
25777	DNMT3L-AS1	5011976	5012684	21	708
25778	LOC102723996	5022531	5036770	21	14239
25779	ICOSLG	5022554	5040668	21	18114
25780	LINC01678	5102060	5103149	21	1089
25781	GATD3A	5116341	5128369	21	12028
25782	PWP2	5130871	5154658	21	23787
25783	H2BS1	5972924	5973390	21	466
25784	LINC00319	6084364	6091665	21	7301
25785	LOC102723360	6228966	6251770	21	22804
25786	CBS	6444869	6468539	21	23670
25787	U2AF1	6484623	6499256	21	14633
25788	U2AF1L5	6484623	6499284	21	14661
25789	FRGCA	6532207	6532776	21	569
25790	CRYAA	6560691	6564489	21	3798
25791	CRYAA2	6560724	6564489	21	3765
25792	MIR8069-1	6859171	6859256	21	85
25793	LOC102724843	7048859	7087230	21	38371
25794	LOC102724951	7430637	7469008	21	38371
25795	SMIM11A	7744921	7758630	21	13709
25796	SMIM11B	7744951	7758630	21	13679
25797	SMIM34A	7788703	7793939	21	5236
25798	KCNE1B	7816677	7829632	21	12955
25799	LOC100507412	8197620	8228092	21	30472
25800	MIR6724-1	8205315	8205406	21	91
25801	RNA45SN2	8205988	8219302	21	13314
25802	MIR3648-1	8208473	8208652	21	179
25803	RNA18SN1	8209631	8211499	21	1868
25804	RNA5-8SN1	8212571	8212727	21	156
25805	RNA5-8SN4	8212572	8212727	21	155
25806	RNA28SN2	8213888	8218941	21	5053
25807	RNA28SN5	8213888	8401980	21	188092
25808	RNA45SN3	8389035	8402343	21	13308
25809	RNA28SN3	8396926	8401980	21	5054
25810	RNA45SN1	8433222	8446572	21	13350
25811	MIR10396B	8436324	8436374	21	50
25812	MIR10396A	8987617	8987665	21	48
25813	TEKT4P2	9068356	9129761	21	61405
25814	NCOR1P4	9543030	9559268	21	16238
25815	LOC105379514	9662189	9679905	21	17716
25816	LINC01667	9781849	9821061	21	39212
25817	BAGE	10413520	10454661	21	41141
25818	BAGE3	10413532	10491615	21	78083
25819	TPTE	10521514	10606270	21	84756
25820	ANKRD30BP2	13038166	13118250	21	80084
25821	MIR3156-3	13406384	13406460	21	76
25822	LINC01674	13546033	13558460	21	12427
25823	POTED	13610177	13641585	21	31408
25824	MIR3118-1	13644775	13644850	21	75
25825	LOC110091777	13723468	13766537	21	43069
25826	CYP4F29P	13843133	13848364	21	5231
25827	LOC110091776	13909448	13933879	21	24431
25828	ANKRD20A11P	13943776	13980444	21	36668
25829	LIPI	14108814	14210955	21	102141
25830	RBM11	14216157	14228372	21	12215
25831	ABCC13	14273799	14301371	21	27572
25832	HSPA13	14371116	14383146	21	12030
25833	SAMSN1	14485228	14583402	21	98174
25834	SAMSN1-AS1	14582202	14598303	21	16101
25835	LOC388813	14591392	14643107	21	51715
25836	LINC02246	14816838	14918668	21	101830
25837	NRIP1	14961235	15065000	21	103765
25838	USP25	15729934	15880071	21	150137
25839	MIR99AHG	16070488	16631727	21	561239
25840	SNORD74B	16284696	16284768	21	72
25841	MIR99A	16539089	16539169	21	80
25842	MIRLET7C	16539828	16539911	21	83
25843	MIR125B2	16590237	16590325	21	88
25844	LINC01549	17438890	17449185	21	10295
25845	CXADR	17512906	17593579	21	80673
25846	BTG3	17593653	17612901	21	19248
25847	BTG3-AS1	17611686	17614104	21	2418
25848	C21orf91-OT1	17777404	17792509	21	15105
25849	C21orf91	17788974	17819356	21	30382
25850	CHODL-AS1	17835672	17885608	21	49936
25851	CHODL	17917340	18267371	21	350031
25852	TMPRSS15	18269116	18403785	21	134669
25853	MIR548XHG	18561265	18759812	21	198547
25854	MIR548X	18686090	18686164	21	74
25855	LINC01683	19893279	19899755	21	6476
25856	LINC02573	20256862	20258685	21	1823
25857	LINC00320	20742590	20803108	21	60518
25858	NCAM2	20998409	21543329	21	544920
25859	LINC00317	21723293	21737319	21	14026
25860	LINC01425	21746985	21797415	21	50430
25861	LINC01687	22009158	22098459	21	89301
25862	LINC00308	22098617	22116528	21	17911
25863	MIR6130	23079284	23079392	21	108
25864	D21S2088E	23361104	23384835	21	23731
25865	LINC01689	24304550	24321377	21	16827
25866	LINC01684	24428740	24547942	21	119202
25867	LINC01692	24840550	25057743	21	217193
25868	LINC00158	25385820	25431701	21	45881
25869	MIR155HG	25562145	25575168	21	13023
25870	MIR155	25573980	25574044	21	64
25871	LINC00515	25582775	25583224	21	449
25872	MRPL39	25585656	25607481	21	21825
25873	JAM2	25639258	25717562	21	78304
25874	ATP5PF	25724480	25735654	21	11174
25875	GABPA	25734972	25772460	21	37488
25876	APP	25880550	26171128	21	290578
25877	CYYR1-AS1	26405943	26569252	21	163309
25878	CYYR1	26466216	26573286	21	107070
25879	ADAMTS1	26835755	26845409	21	9654
25880	ADAMTS5	26917922	26967088	21	49166
25881	MIR4759	26953961	26954043	21	82
25882	LINC00113	27722379	27751233	21	28854
25883	LINC00314	28013363	28023209	21	9846
25884	LINC01697	28048414	28137609	21	89195
25885	LINC01695	28116094	28228667	21	112573
25886	LINC00161	28539318	28540355	21	1037
25887	N6AMT1	28872191	28885373	21	13182
25888	LTN1	28928144	28992877	21	64733
25889	RWDD2B	29004384	29019349	21	14965
25890	USP16	29024617	29054486	21	29869
25891	CCT8	29056322	29073797	21	17475
25892	MAP3K7CL	29077114	29175887	21	98773
25893	LINC00189	29193494	29288205	21	94711
25894	BACH1	29305204	29361896	21	56692
25895	BACH1-IT2	29372501	29373980	21	1479
25896	BACH1-IT3	29496047	29500382	21	4335
25897	GRIK1	29536933	29939996	21	403063
25898	GRIK1-AS2	29596040	29630747	21	34707
25899	GRIK1-AS1	29748175	29764006	21	15831
25900	CLDN17	30165566	30166805	21	1239
25901	LINC00307	30209151	30211783	21	2632
25902	CLDN8	30214006	30216097	21	2091
25903	KRTAP24-1	30281309	30282950	21	1641
25904	KRTAP25-1	30289145	30289514	21	369
25905	KRTAP26-1	30319124	30320315	21	1191
25906	KRTAP27-1	30337013	30337694	21	681
25907	KRTAP23-1	30348399	30348606	21	207
25908	KRTAP13-2	30371390	30372271	21	881
25909	MIR4327	30375294	30375378	21	84
25910	KRTAP13-1	30396031	30396820	21	789
25911	KRTAP13-3	30425380	30425926	21	546
25912	KRTAP13-4	30430254	30430898	21	644
25913	KRTAP15-1	30440279	30440869	21	590
25914	KRTAP19-1	30479706	30480367	21	661
25915	KRTAP19-2	30487043	30487436	21	393
25916	KRTAP19-3	30491462	30492013	21	551
25917	KRTAP19-4	30496824	30497165	21	341
25918	KRTAP19-5	30501657	30502141	21	484
25919	KRTAP19-6	30541535	30541864	21	329
25920	KRTAP19-7	30560875	30561313	21	438
25921	KRTAP22-2	30590105	30590397	21	292
25922	KRTAP6-3	30592440	30593075	21	635
25923	KRTAP6-2	30598686	30598874	21	188
25924	KRTAP22-1	30601087	30601382	21	295
25925	KRTAP6-1	30613686	30613904	21	218
25926	KRTAP20-1	30616425	30616699	21	274
25927	KRTAP20-4	30620627	30620850	21	223
25928	KRTAP20-2	30635206	30635619	21	413
25929	KRTAP20-3	30642864	30643136	21	272
25930	KRTAP21-3	30718525	30718777	21	252
25931	KRTAP21-2	30746794	30747259	21	465
25932	KRTAP21-1	30755015	30755428	21	413
25933	KRTAP8-1	30812697	30813274	21	577
25934	KRTAP7-1	30829040	30829759	21	719
25935	KRTAP11-1	30880645	30881580	21	935
25936	KRTAP19-8	31038159	31038476	21	317
25937	TIAM1	31118418	31559087	21	440669
25938	LOC150051	31559233	31560487	21	1254
25939	SOD1	31659622	31668930	21	9308
25940	SCAF4	31671000	31732118	21	61118
25941	HUNK	31873020	32004064	21	131044
25942	LINC00159	32080481	32086295	21	5814
25943	MIS18A	32268229	32279049	21	10820
25944	MRAP	32291813	32314783	21	22970
25945	URB1	32311018	32393012	21	81994
25946	SNORA80A	32377187	32377322	21	135
25947	URB1-AS1	32393133	32393957	21	824
25948	EVA1C	32411723	32515387	21	103664
25949	CFAP298-TCP10L	32563505	32612377	21	48872
25950	TCP10L	32573721	32585523	21	11802
25951	CFAP298	32599356	32612377	21	13021
25952	SYNJ1	32628759	32728040	21	99281
25953	PAXBP1-AS1	32728114	32743122	21	15008
25954	PAXBP1	32733899	32771858	21	37959
25955	C21orf62-AS1	32772100	32797706	21	25606
25956	C21orf62	32790673	32813703	21	23030
25957	LINC01690	32958888	32960564	21	1676
25958	OLIG2	33025935	33029183	21	3248
25959	LINC00945	33057829	33065079	21	7250
25960	OLIG1	33070141	33072413	21	2272
25961	LOC101928107	33111704	33123700	21	11996
25962	LINC01548	33165470	33170236	21	4766
25963	IFNAR2	33229938	33265663	21	35725
25964	IL10RB-DT	33265632	33266260	21	628
25965	IL10RB	33266367	33297221	21	30854
25966	IFNAR1	33324970	33359864	21	34894
25967	IFNGR2	33402896	33437521	21	34625
25968	TMEM50B	33432486	33480009	21	47523
25969	DNAJC28	33488055	33491723	21	3668
25970	GART	33503931	33542892	21	38961
25971	SON	33543038	33577514	21	34476
25972	MIR6501	33550662	33550728	21	66
25973	DONSON	33577553	33588684	21	11131
25974	CRYZL1	33589341	33641741	21	52400
25975	ITSN1	33642501	33899861	21	257360
25976	ATP5PO	33903453	33915804	21	12351
25977	LINC00649	33931122	33971186	21	40064
25978	LOC101928126	33976382	33977691	21	1309
25979	MRPS6	34073578	34143030	21	69452
25980	SLC5A3	34073578	34106260	21	32682
25981	LINC00310	34180677	34189919	21	9242
25982	KCNE2	34364024	34371141	21	7117
25983	FAM243A	34400112	34401072	21	960
25984	KCNE1	34446690	34512210	21	65520
25985	RCAN1	34516443	34615113	21	98670
25986	CLIC6	34668994	34718223	21	49229
25987	LINC00160	34723807	34737182	21	13375
25988	LINC01426	34745825	34784871	21	39046
25989	RUNX1	34787801	35049298	21	261497
25990	RUNX1-IT1	35037931	35039426	21	1495
25991	LOC100506403	35372507	35580764	21	208257
25992	MIR802	35720715	35720808	21	93
25993	PPP1R2P2	35886445	35888427	21	1982
25994	LOC101928269	35954679	36004667	21	49988
25995	LINC01436	36005320	36008295	21	2975
25996	SETD4	36034541	36060526	21	25985
25997	LOC100133286	36069642	36126640	21	56998
25998	CBR1	36070024	36073164	21	3140
25999	LOC105369306	36104881	36109690	21	4809
26000	CBR3-AS1	36131767	36156308	21	24541
26001	CBR3	36135079	36146562	21	11483
26002	DOP1B	36156782	36294274	21	137492
26003	MORC3	36320189	36376646	21	56457
26004	CHAF1B	36385392	36419015	21	33623
26005	CLDN14	36460621	36576569	21	115948
26006	SIM2	36699115	36749917	21	50802
26007	HLCS	36748626	36990211	21	241585
26008	RIPPLY3	37006150	37019658	21	13508
26009	LOC105372795	37063041	37064066	21	1025
26010	PIGP	37065364	37073158	21	7794
26011	TTC3	37073184	37203118	21	129934
26012	TTC3-AS1	37187612	37193926	21	6314
26013	DSCR9	37208503	37221736	21	13233
26014	VPS26C	37223420	37268108	21	44688
26015	DYRK1A	37366073	37526357	21	160284
26016	KCNJ6	37607373	37916457	21	309084
26017	DSCR4	38054011	38121360	21	67349
26018	DSCR8	38121451	38156511	21	35060
26019	DSCR10	38206156	38208644	21	2488
26020	KCNJ15	38229926	38307357	21	77431
26021	LINC01423	38326359	38346076	21	19717
26022	ERG	38367261	38661780	21	294519
26023	LINC00114	38739021	38773477	21	34456
26024	ETS2	38805183	38824954	21	19771
26025	LOC101928398	38857539	38858862	21	1323
26026	LOC400867	38877291	38938429	21	61138
26027	LINC01700	38974429	38977774	21	3345
26028	PSMG1	39174769	39183451	21	8682
26029	BRWD1	39184176	39313632	21	129456
