	adipocyte	airway_goblet_cell	alveolar_capillary_endothelial_cell	alveolar_type_1_(at1)_cell	alveolar_type_2_(at2)_cell	atrial_cardiomyocyte	basal_epidermal_(skin)	basal_epithelial_(mammary)	cd4_t	cd8_t	chief_cell	cilliated_cell	club_cell	colon_epithelial_cell_1	colon_epithelial_cell_2	colon_epithelial_cell_3	colonic_goblet_cell	cortical_epithelial-like	ductal_cell_(pancreatic)	eccrine_epidermal_(skin)	endocardial_cell	endothelial	endothelial_(exocrine_tissues)	endothelial_cell_(myocardial)	enterochromaffin_cell	esophageal_epithelial_cell	fibroblast	foveolar_cell	gastric_neuroendocrine_cell	granular_epidermal_(skin)	hepatocyte	keratinocyte_1	keratinocyte_2	luteal_cell_(ovarian)	lymphatic_endothelial_cell	macrophage	mammary_epithelial	mammary_luminal_epithelial_cell_1	mammary_luminal_epithelial_cell_2	mast	melanocyte	memory_b	mesothelial_cell	myoepithelial_(skin)	nkt	naive_t	pancreatic_acinar_cell	pancreatic_alpha	pancreatic_beta	pancreatic_delta,gamma_cell	paneth_cell	parietal_cell	pericyte	peripheral_nerve_stromal	plasma	satellite_cell	schwann_cell_(general)	small_intestinal_enterocyte	small_intestinal_goblet_cell	smooth_muscle_(general)	smooth_muscle_group_1	thyroid_follicular_cell	transitional_zone_cortical_cell	tuft_cell	type_i_skeletal_myocyte	type_ii_skeletal_myocyte	vascular_smooth_muscle_1	vascular_smooth_muscle_2	ventricular_cardiomyocyte	zona_fasciculata_cortical_cell	zona_glomerulosa_cortical_cell
chr1:3230151-3437000	8.914307532147417e-05	3.208385459690217e-05	6.632842032709219e-05	6.618505071534595e-05	8.94602082938286e-05	6.33511536869965e-05	5.132505792780391e-05	5.5151590797902456e-05	1.3666878790771551e-05	3.90546256955989e-05	0.0002233971485457906	7.473927505163327e-05	8.080013425540798e-05	6.606779470951247e-05	5.417950584312219e-05	8.796448469347984e-05	7.181527613431759e-05	4.605738076793124e-05	0.0002324309386649247	5.25956709012682e-05	0.00010440294975089156	0.00011843225177334297	3.0926795339514254e-05	6.537000076814284e-05	0.00011868273206051675	4.7242325753857976e-05	8.6827169452354e-05	0.000277689914066294	0.00018330024536656684	4.111203122759433e-05	5.313945606051222e-05	5.8743114597249106e-05	5.652432523338453e-05	9.508749960737832e-05	5.906874536426011e-05	4.8151983538756515e-05	4.158227438926532e-05	4.010285062291517e-05	6.504226405904685e-05	2.8111534780707164e-05	0.0001481321017889288	3.410372566304865e-05	9.077194875207894e-05	5.662973584607256e-05	4.1677953421844865e-05	5.5638649994145244e-05	7.136238467425874e-05	7.617755640754702e-05	9.672064343764896e-05	0.00013021380216054522	0.00017935137401333968	0.00025191386704779775	0.00018467575479281468	3.793783963374714e-05	3.799878116789192e-05	0.00011623902891261834	0.00029611508040899447	9.775851726852e-05	0.00010077001117600612	6.398721534576896e-05	0.0001055799578734983	0.00023929581163374127	4.8662115289786164e-05	7.404784149001319e-05	4.488545945038893e-05	3.0019429579841624e-05	0.00040050136616065176	0.00038486649318531695	0.00023470084679739732	3.2586942131324455e-05	8.039158105171352e-05
chr1:3437000-3645603	0.00013156786180383063	0.00020875406975669596	0.0001046972729516103	0.00010332368924943085	0.00011794303679371692	8.04287689792421e-05	0.00023070224746220866	0.00020756120516949865	0.00011896083446394833	0.00012000018817702557	0.00018922087966545043	0.0001494785491032668	0.00011325014837708651	0.00013986237982309042	0.00018027729697415624	0.00015979894784902074	0.00010633387769867519	5.181455323892271e-05	0.00014136150017280766	0.00022811841905110791	0.00013189452928191958	0.00018320368847859879	0.00011493996314180153	6.92409994546247e-05	0.00011450940844857708	0.00021611470850847734	0.00012825678760384771	0.00018744074629470223	0.000185872311912732	0.00015429420966014252	0.00011744338946435686	0.0002475404918879932	0.00014863803878226314	0.00010249299790848524	0.00028935366676266646	0.00010640002977879552	0.0002463739387918736	0.0002206764054717827	0.00018858218345498218	0.00014005469938705898	0.00024661448244681463	7.812707104645444e-05	0.00016889987684801745	0.000302064584690783	8.43815585411078e-05	0.00013115625188222634	0.00013378179301942606	0.00012046576202863253	8.709673433650121e-05	0.00010501113096818159	0.00018764530631006966	0.0001640474080645901	0.0001599721941750417	7.117356685690398e-05	8.422159546334597e-05	8.649178672457136e-05	0.00028680926681208356	0.00012692403812824966	0.00019570161174680483	7.465175106522945e-05	9.58362291029807e-05	0.00010828753182822525	7.211542867043346e-05	0.00019960722319047028	0.00019558259245414325	0.00015496569564104782	0.00023482130542117822	0.0002274061035485023	9.353491918347409e-05	6.60790760718524e-05	6.337618527389686e-05
chr1:3645603-4091348	0.00019053699286906728	0.00033234979004119334	0.00017496979679156073	0.0001685821261536795	0.00017364661274708325	0.0001670036514324929	0.00023454714222094196	0.0003060232976628142	0.00035136007444455615	0.0002220231703594661	0.0002441864395521359	0.00018972277359260783	0.00022162149794654725	0.00019709805095149852	0.000212492173198438	0.00021650543735660447	0.00018569011868250677	0.00026087187859179814	0.0002477874648107087	0.00019616809120751396	0.00021187120922725383	0.0002085144640148153	0.00021832067992941432	0.00013091039150832666	0.0002724302813094363	0.00024960587137500516	0.00018143089331698755	0.0001941438871986369	0.0002675251026999439	0.0002912999564746903	0.0001802760350245065	0.00027639989230249923	0.00023656476535164757	0.00021657443799313864	0.00019048040206986534	0.00021021858063746966	0.0003785825147908237	0.00027470865366963234	0.00022622835071512432	0.000313773905272473	0.00022472917280909883	0.0002987225547399252	0.0002029966032046913	0.00036371498396897965	0.00023443848275232502	0.00024756803298304407	0.0002939535471958222	0.00025553343347124946	0.00028275835924366924	0.00024362582252618158	0.00027525460340930674	0.00024351673818000485	0.00023513485052367922	0.00016956055494711536	0.000284101239336686	0.00025286767326432427	0.0002049381517950074	0.0001789906362650531	0.00026803526823635003	0.0001210800845553236	0.00022872044627990658	0.00020406762122299698	0.000321043560210537	0.00022536299379569217	0.0002437495994614272	0.00023269609198207057	0.00021026041974724348	0.00018485150070779525	0.00019394824945930902	0.0003027869956785564	0.00030282472585737473
chr1:4091348-4312450	4.655345327110403e-05	1.4799801444230184e-05	4.626158628760997e-05	2.8257984641458995e-05	3.945722557103865e-05	2.3482443152194936e-05	1.4566634746484399e-05	2.0621827617480666e-05	1.257352856669226e-05	2.344144774103272e-05	2.1981535043807123e-05	2.2996700708194858e-05	3.942725664864e-05	3.1489426949528116e-05	3.4311954912178394e-05	3.133312784724223e-05	1.8851510733052455e-05	6.1169967504283584e-06	1.5985539614724334e-05	2.1632447651043155e-05	2.382660531794138e-05	4.052832897632744e-05	2.994474095426746e-05	2.0847562188035022e-05	2.988985573430517e-05	2.1981510557129677e-05	3.303254715311861e-05	2.9965328488288123e-05	3.718546378814971e-05	2.635790329896588e-05	1.6530352655631666e-05	3.285324520729944e-05	2.6146059654664543e-05	2.6181239711298587e-05	4.2591564995787256e-05	3.756983333204398e-05	4.644440391800025e-05	1.4882606727473613e-05	3.320924396553946e-05	1.746364732495448e-05	3.311622227028918e-05	2.5467429777967902e-05	4.158425619163452e-05	2.0656519567049523e-05	1.4376988078125767e-05	2.9959273541791952e-05	1.1542189767560556e-05	5.4757165110602766e-05	3.466737029483026e-05	3.780400778854536e-05	3.2834277053583584e-05	1.0496412098755168e-05	3.748855488404465e-05	2.0594827688907636e-05	1.6025845576823394e-05	2.051277065579047e-05	3.3773434504575084e-05	5.812730160101003e-05	3.262116499678889e-05	5.6043980911290486e-05	3.049640135252734e-05	6.9666186824309595e-06	7.513487621943877e-06	1.6097357628263736e-05	1.7173530213488254e-05	6.971337513938344e-06	3.5831423270326066e-05	2.8237906610025694e-05	1.6764526801398718e-05	8.599332687432834e-06	1.4056197512109414e-05
chr1:4312450-4522391	4.493024861702749e-05	1.3092670183874487e-05	5.356604712061001e-05	3.256753549435388e-05	4.341074519381481e-05	3.774906963385024e-05	1.7726186297253848e-05	1.8648023868617235e-05	1.913362991116798e-05	2.5605063276839954e-05	2.2417298044569336e-05	2.8745875635243564e-05	3.808954910836792e-05	2.728158683329614e-05	2.454808457118794e-05	2.4697337948295485e-05	2.45688055744925e-05	7.556289868176217e-06	3.750773089794239e-05	2.645991684856148e-05	3.487857847750361e-05	4.950255662185383e-05	2.6783390514872698e-05	2.931824004368189e-05	3.505757556754679e-05	2.3611373141354314e-05	3.558384136602133e-05	3.51606016636954e-05	3.173599023409818e-05	2.8545306857892905e-05	1.64438063118849e-05	3.338637491871289e-05	2.3028429397428673e-05	4.080306239343397e-05	4.253390998106913e-05	4.228003332512958e-05	7.040073106681999e-05	1.6860098430868987e-05	4.278074931035153e-05	1.6482606495521915e-05	5.605121191800757e-05	2.4560768622695363e-05	4.06765216247431e-05	4.676046558126518e-05	2.1850851735698798e-05	4.002903491042554e-05	1.1518167660403622e-05	5.3765296039086506e-05	2.5669301183730046e-05	5.040534338472721e-05	2.7332140356221934e-05	9.670409242137639e-06	4.130804604112792e-05	1.5114589867244689e-05	1.3112365861683332e-05	9.268452673220294e-06	3.112016004576486e-05	4.6672757954071044e-05	4.4959016502743915e-05	6.002611338955771e-05	3.101737062993633e-05	7.808879780048132e-06	9.690292157273421e-06	3.541418558218025e-05	1.4907273723352017e-05	6.99187364813719e-06	3.924276584305287e-05	3.3300164197024293e-05	3.512226483144386e-05	9.504525496636297e-06	5.91839953141448e-06
chr1:4522391-4733807	4.524795602689538e-05	3.152583196546508e-05	6.175404658121979e-05	3.391226227706713e-05	4.7615967789686725e-05	2.4954319715060784e-05	2.485290317467221e-05	2.443425645776151e-05	1.913362991116798e-05	2.7074541473071945e-05	2.3264097731474307e-05	2.8745875635243564e-05	4.0490995897866615e-05	3.223104726804352e-05	2.272564742001762e-05	2.963680533444656e-05	2.278583173211175e-05	1.7631341692411186e-05	3.4736713252282785e-05	2.6166118187665875e-05	2.4164588134090675e-05	5.422008755788257e-05	3.598909918608295e-05	3.302008682279074e-05	2.3789350537962103e-05	3.4924126466423176e-05	4.0114608444074044e-05	3.817715013651549e-05	4.244625423936669e-05	3.642204754155675e-05	2.2155864999171232e-05	4.550126165401349e-05	4.1416464573521605e-05	3.030361441185321e-05	3.8173570919408986e-05	4.2098845907759864e-05	5.967040618074504e-05	2.191075355170329e-05	4.100970150097427e-05	2.401918366278811e-05	3.853279009476502e-05	2.7937460591576022e-05	5.681900688270399e-05	4.8612282751464605e-05	2.136875188874445e-05	3.6379117654880276e-05	1.546367941746525e-05	4.709158071115881e-05	3.0490618930207434e-05	6.720712417963627e-05	2.9046900389994174e-05	3.0187080588015252e-05	5.1128488991735676e-05	3.2446773672459174e-05	2.6224730707247993e-05	2.4725319271024716e-05	4.1323590801454095e-05	6.021059274610628e-05	4.124590205444669e-05	5.58546648229066e-05	3.8771713031928374e-05	4.651800722971692e-05	1.2639511205139249e-05	1.9316828953916485e-05	1.79269011227902e-05	8.536331419647823e-06	3.790762053635551e-05	2.997805765555647e-05	2.4989750785128024e-05	9.051929092034571e-06	1.8494996410670264e-05
chr1:4733807-4949751	3.9238940994269585e-05	1.5541671682620936e-05	4.8696406565276606e-05	2.7247955273712254e-05	3.793759452195533e-05	2.0385745850624686e-05	1.361249615510229e-05	2.8728930974137313e-05	1.0674231069419193e-05	2.1493455252952336e-05	1.7918108769643564e-05	6.899010012458457e-05	3.7192998590553535e-05	3.0717814480135345e-05	1.844480392829028e-05	2.4981397518201404e-05	2.154458355006595e-05	1.1874169221419765e-05	2.159459283807173e-05	3.165284969386017e-05	3.183964018302155e-05	4.142386088299897e-05	1.0468770488566253e-05	2.9943006010880756e-05	4.183708247503565e-05	3.204915731632247e-05	3.749731202569837e-05	2.8097621995121792e-05	2.222953072771786e-05	3.903330260093727e-05	1.609762093689785e-05	3.958468906235508e-05	4.1086664594353386e-05	4.017041847468551e-05	2.837645890724427e-05	5.153767010874277e-05	3.338031122349655e-05	1.4565990969156262e-05	3.2868627341844235e-05	2.6005852247091742e-05	2.470250196955914e-05	2.5467429780925463e-05	4.1376367612623215e-05	2.268312230912172e-05	1.8093012000228466e-05	3.22814799627393e-05	1.617419028222933e-05	3.225917802834975e-05	1.5239325255845997e-05	2.10022269936363e-05	2.8895218376781885e-05	1.679425874959977e-05	4.134548778252197e-05	3.14001035863931e-05	3.75498093445317e-05	2.5286768252827035e-05	5.3860221950038354e-05	5.460187758933693e-05	3.668965910862402e-05	5.829781902315885e-05	3.321064152395439e-05	1.6529884768323954e-05	1.3552364719954855e-05	1.6097357628263736e-05	1.8678753197647863e-05	8.67860359289414e-06	3.7505623476466805e-05	3.0057155430353318e-05	1.468798396795863e-05	9.051929092034571e-06	2.7619194146600924e-05
chr1:4949751-5167781	2.868993495755441e-05	1.7282444629143174e-05	4.002577128832611e-05	1.9345696088043013e-05	3.2044101277811855e-05	1.7621481914172413e-05	1.4816268791962483e-05	1.8459054205245246e-05	1.6400254350969752e-05	2.6415763664089468e-05	1.9176831447058288e-05	4.5993400416389754e-05	2.9876880353860245e-05	2.1855972530235885e-05	2.063684092631066e-05	3.1384358787966306e-05	1.9749201672056957e-05	2.6986746957772225e-05	1.7831148353472755e-05	3.5726114438475226e-05	3.0406439725534495e-05	3.596079523670936e-05	1.5463398144454723e-05	3.776748594034697e-05	2.5429253898912078e-05	2.219786399751347e-05	2.6972372200804803e-05	2.807917241621352e-05	1.7666239878727982e-05	4.068950799379836e-05	1.3587776968241724e-05	2.3807162151265828e-05	3.237491006156025e-05	2.8771303982481073e-05	2.6562009277269058e-05	3.707984063716106e-05	1.3938065336870577e-05	2.2535625306997974e-05	3.107675086719306e-05	1.8763097770376244e-05	4.215928507671252e-05	2.242216605051931e-05	3.68905066265541e-05	2.3764240796159326e-05	1.3147515873426294e-05	2.3539429428703652e-05	1.7267474703287935e-05	1.2465419167839529e-05	1.866982836581989e-05	3.780400778854536e-05	2.5444837983117408e-05	8.621810759570026e-06	2.9460095657720788e-05	1.0839383469935453e-05	1.966854828446567e-05	2.3931565593534306e-05	5.4380281002302764e-05	4.7848781584103556e-05	3.312019102613918e-05	4.722865921518813e-05	3.101737062993633e-05	6.3309281472867905e-06	1.8889046806569212e-05	3.219471425652747e-05	1.3064698309596346e-05	7.2558818604309815e-06	3.0848775599669125e-05	2.396662677099558e-05	9.522607920862634e-06	1.697236617256483e-05	3.107159328992606e-05
chr1:5167781-5378577	3.639111644804059e-05	1.1165466812017537e-05	3.65223051769432e-05	3.9554193239009566e-05	3.8077844874076734e-05	2.6884898313539073e-05	2.6301840430628842e-05	2.4535744334515157e-05	1.2026853454652607e-05	4.723717906070399e-05	2.217811652383888e-05	5.174257534343846e-05	2.766061641913348e-05	2.4190515950258677e-05	2.5434367006931723e-05	2.4981397518201404e-05	1.8426604434358904e-05	4.6777036326805086e-06	3.987767116450435e-05	2.177152647032446e-05	2.1120028479501473e-05	3.7317083899707205e-05	4.24025233776947e-09	2.5418874904267133e-05	3.21657443027274e-05	2.711629887557187e-05	3.17932893411776e-05	4.045183141077843e-05	9.540860432879262e-06	3.160532794698385e-05	1.367432331198848e-05	3.2924105706879175e-05	4.5424509434487356e-05	2.7934645022072545e-05	3.880794543655957e-05	3.63631104376274e-05	2.6115057751575728e-05	2.1747170369268474e-05	3.329830081269401e-05	1.7863176533173064e-05	3.9659297472650985e-05	2.1789621686182996e-05	4.080837455315503e-05	1.2397624895218379e-05	3.3617871704365686e-05	3.102924756064001e-05	1.3410703782954646e-05	2.1902866651587837e-05	3.9363219483490995e-05	6.720712417963627e-05	2.964586850478252e-05	1.679425874959977e-05	2.995201685929898e-05	2.1456737768765353e-05	2.086100564301479e-05	4.096979425339031e-05	3.922967624839923e-05	4.811504204851966e-05	3.5146208819931573e-05	4.9692251038581576e-05	3.101737062993633e-05	3.0016188831618353e-05	7.653926624223201e-06	9.658414976958227e-06	1.6934865700217767e-05	7.5404262069236134e-06	3.0471805782145906e-05	2.396662677099558e-05	1.0209761231005475e-05	5.883754259822465e-06	7.891199041885976e-06
chr1:5378577-5586352	4.19106205517227e-05	1.7580439705428532e-05	2.978298885645715e-05	3.429598410063605e-05	4.2766656467666106e-05	2.2199474329487148e-05	4.5035481533645164e-05	5.251758786147892e-05	1.4760229014850818e-05	4.132645049321832e-05	3.373798145802188e-05	5.174257534343846e-05	4.5056983098316326e-05	4.1049359759810456e-05	2.3253711078780797e-05	3.457627272059767e-05	4.7090209754982445e-05	8.995582985924053e-06	0.0001152522710964743	7.311401472554369e-05	1.8456009312998436e-05	3.935694726187315e-05	8.351189979599543e-06	2.3454592237463944e-05	4.020718011936954e-05	5.177704746956197e-05	3.660139359382737e-05	3.658048600802584e-05	2.587763627897043e-05	6.336946137727217e-05	2.2934782092892088e-05	6.487700598738119e-05	7.882488327586853e-05	2.4036709134772304e-05	3.49854154595173e-05	3.810155129330194e-05	0.0001061665100659125	3.919008502773618e-05	4.7182293706090566e-05	1.6425690663564578e-05	3.4067042221287845e-05	1.5162131381895104e-05	4.24388529840117e-05	9.800228590260597e-05	2.01577842057378e-05	3.958903971142444e-05	1.567621529539549e-05	3.7396255479029424e-05	2.5974257550575046e-05	6.300667898090903e-05	4.764906649999661e-05	2.5191387617392563e-05	3.365136380894821e-05	6.541688138354064e-05	2.503320656839399e-05	3.8854072551994615e-05	3.6817779316903324e-05	4.462383459292506e-05	4.4855689374042446e-05	5.309429775959131e-05	3.548837164473202e-05	3.9684105292587334e-05	1.0532926170949365e-05	3.219471425652747e-05	1.712191286892625e-05	1.1381774884574156e-05	3.855642534758375e-05	3.1955502025477804e-05	1.5286199631031e-05	1.0183420103538893e-05	1.1096998246402166e-05
chr1:5586352-5802602	4.8316764502057623e-05	2.3903835121462382e-05	4.626158628760997e-05	2.8515528992379473e-05	4.2774569632777085e-05	5.664294150601718e-05	5.814055635985268e-05	3.5257167894878635e-05	1.4944829315680915e-05	3.095295006470913e-05	3.399070394854069e-05	8.623762490573081e-05	4.3175468092861306e-05	3.541677803185093e-05	3.41065021048749e-05	3.8484462625763794e-05	5.4008770902562735e-05	2.3028690883965598e-05	3.121315596675151e-05	4.814694396160297e-05	3.7240130963644595e-05	4.510857569075983e-05	6.74033864517155e-05	2.9026276899717117e-05	5.319460354611111e-05	6.833961804877282e-05	4.257622329241294e-05	3.070805464941812e-05	1.6982914024230822e-05	5.285563683589651e-05	2.206931865542446e-05	0.00010672075476065214	5.3440599156418784e-05	2.9193104745597168e-05	4.72940974949246e-05	4.123739475872069e-05	8.295428526963141e-05	3.8251225718194356e-05	5.1155335537855984e-05	1.680895682020624e-05	4.512990664829183e-05	2.7061035310220372e-05	4.855883860944515e-05	0.0001280871073089668	3.993895854177302e-05	5.3498701956449125e-05	1.776679779839848e-05	3.28542994712595e-05	2.7833999721501515e-05	8.400890497454536e-05	4.592718143462952e-05	2.2640310694514993e-05	4.9594520244531536e-05	2.0410067682699285e-05	1.826651489905197e-05	2.2760997264917885e-05	4.2527541031247e-05	4.532979414535507e-05	5.416225402808507e-05	5.6369689831868604e-05	3.697101905932414e-05	8.183882433136827e-06	2.9983727986635896e-05	2.253630027956924e-05	1.6746990820577818e-05	1.109723053808152e-05	3.755585191874428e-05	3.108542650271239e-05	3.672311550762729e-05	1.6067173363361346e-05	5.4251987537966176e-05
chr1:5802602-6013527	0.00015277300777008705	3.7334346021627175e-05	7.552114876053254e-05	4.138057066344157e-05	5.649325612967777e-05	8.336219772120496e-05	0.00012469747511420254	6.916899014279227e-05	9.206014347732736e-05	8.370200997127994e-05	4.966529573829045e-05	6.899010012458457e-05	4.918893075135367e-05	6.264210793337232e-05	5.680329425841306e-05	5.9532941993974115e-05	5.2722847809976934e-05	6.116995850428373e-05	6.636410081780211e-05	6.098904647153918e-05	6.041146878160963e-05	7.765730833500663e-05	4.950702742225322e-05	5.926139702538979e-05	8.049454557522757e-05	5.435951764248156e-05	7.748668055365436e-05	6.286414403001609e-05	0.00010906185621084015	6.165707281868265e-05	4.422518265459571e-05	0.00010478053614678377	9.218503281242088e-05	9.328897749552707e-05	6.399114072580475e-05	7.425201358922663e-05	7.744427106492722e-05	6.973997778862541e-05	7.2069404177727e-05	6.679177232290011e-05	0.00019118133342834216	5.328660219458639e-05	9.144436673859238e-05	7.108546010149412e-05	6.906960619583528e-05	9.498226464327034e-05	7.898850767717169e-05	0.00015054282708740202	8.709714474919457e-05	0.00015121602815418146	8.399081244272453e-05	6.081871300293508e-05	9.117056065022976e-05	3.977346427492172e-05	5.3645337700975005e-05	6.373079048898087e-05	7.643532414931057e-05	6.396567898349463e-05	7.332604721166129e-05	6.1015313775298005e-05	7.5355759936037e-05	6.502987284546454e-05	6.783203910091395e-05	4.507259955913846e-05	7.615977467033821e-05	7.109608328328196e-05	6.724194697282724e-05	6.68874341327422e-05	8.399003583769487e-05	5.702714797981779e-05	7.915858135766878e-05
chr1:6013527-6232553	9.660768670309866e-05	7.699765167390388e-05	8.920028905645392e-05	6.067159017931441e-05	6.670420748570035e-05	0.00011264882292825875	0.00011098347573318867	0.00012181328634463489	0.00017701431647712304	0.00012163597319488992	7.013318980446402e-05	0.00010923432461392564	8.843710186334867e-05	9.55818766396629e-05	8.110859817324726e-05	7.702597356124572e-05	8.168987646336713e-05	8.527811822656025e-05	8.471051406015632e-05	7.511025931150137e-05	7.958636202340026e-05	0.00010215446786288563	9.656888492489745e-05	7.580743350385929e-05	0.00011528944058415497	0.00010379885330259399	8.102449793675603e-05	8.645757748780741e-05	8.676761168585414e-05	8.002118604372814e-05	7.053527115361158e-05	0.00011737939808724195	0.00010595424881463118	8.392713970591887e-05	8.512937467028521e-05	0.00012159524758661545	8.588237860487472e-05	0.00012273036471996868	0.00010329118543749377	9.724754394616936e-05	0.00022041613006344048	8.51323408411169e-05	9.533216626674205e-05	0.00012056432722181352	8.183608623264404e-05	0.0001381169030599083	8.001140276471854e-05	0.00012326913610646135	0.00011668288028040283	0.00013021380216054522	0.00012451264445256777	7.771279966652433e-05	0.00012024768349816832	5.7566855738044984e-05	9.504204676857507e-05	6.395231737218857e-05	7.394981888631601e-05	7.379499012444634e-05	0.0001236442479673503	5.982641749125242e-05	9.838132445180306e-05	4.53091450889178e-05	9.711357107615332e-05	9.0145198118277e-05	0.0001128660832565917	8.405283535620237e-05	8.762185038762075e-05	7.258447102353162e-05	0.0001430429738806804	8.667221248123108e-05	0.00010480497499379823
chr1:6232553-6468662	0.00020784721517636318	0.00019992455191229292	0.00012465168558696476	9.007550411091142e-05	0.00010180934595327984	0.0001162354726294597	0.00036604494612091744	0.00024079540049866494	0.00030547229197118626	0.00017776648727924155	0.00016631637011666468	0.0002184686482278512	0.00013024472415358238	0.0002445752547926454	0.0002783473510662964	0.000265023466634472	0.0003459133129195452	0.00014896683868690264	0.00014682511097802642	0.00016130250928592034	0.00019264428989548607	0.0001500709281277451	0.00016945183591074678	0.00014642261282012302	0.00020723958793939076	0.00031007319886046847	0.00014098700315572806	0.00020409949711796497	0.00021350562271450633	0.00011501231585173632	0.00016789990786871938	0.0002345334381800469	0.0002838714948642973	0.00015041234548102153	0.00014365678777147263	0.00010470702345945637	0.0002141738266570408	0.00032767909408535316	0.0002178508804927737	0.0003518179579669158	0.00029885611542892614	9.316059448855911e-05	0.0001555261209923835	0.00015538299961781972	0.00023280867864798716	0.00023745566008710615	0.0001741430961736542	0.00012465418256819415	0.00010926093931855308	0.0001554164733529087	0.00026732288852550096	0.00018112247845802055	0.00017695998908816356	7.483691215813525e-05	0.00010264461513787158	0.0001559350655742419	0.00015350649669273472	0.00020356194632645665	0.0005479623717941917	7.297552973734546e-05	0.00016741946304816267	8.499324937753925e-05	0.00018158763094716727	0.0003702392034500659	0.00012641978568388835	9.375123931751014e-05	0.00015519694800708627	0.00011605075248659088	0.00015197901587286355	0.00021860406442263493	0.0001538783628167767
chr1:6468662-6699855	0.0002801684468687885	0.00030613540854590915	0.0001349440265151774	0.00014424858495941674	0.0001375636500618905	0.00020039219789475752	0.0002790287829169704	0.00038421679663555716	0.00028642517479342055	0.00020008551393401288	0.00027877288792037887	0.0001494785491032668	0.00017177106867767984	0.00020803032266982166	0.00022410038255708657	0.00020401473910627355	0.0001748855416056302	0.0004195539448234989	0.000229571114798944	0.00022090396509419775	0.00023987739965823795	0.00024543335313220634	0.00029509034860994145	0.0001603418820491171	0.00018552644528371803	0.00032425689296199697	0.00021088820030702298	0.00022565718821138152	0.00031707213687904543	0.00027411268829268887	0.00018598809371179274	0.00030611219723896945	0.00028457118613877617	0.00021678399243249698	0.00020311362935113373	0.00020011347016724468	0.0003808803085512804	0.00032282110869915145	0.00023511217464179828	0.0002557209646665214	0.00023546037871113526	0.00020583996151515572	0.000187242518118547	0.00031568220260310743	0.00016075491773565113	0.00029708163937684377	0.00026674306158666454	0.0002548485499710747	0.00024057832853400507	0.00018902003494272694	0.00024118451424623555	0.0002777620879519212	0.0002290888363685568	0.00016851388486104925	0.00023284793860551176	0.0002871787757998111	0.00026319908481464916	0.0001327913157508584	0.00023569281983020458	7.878838317880765e-05	0.00028672553515423434	0.0001887145714259541	0.00043002422597929315	0.00023824087909830332	0.0004137857053174861	0.0004493099261396826	0.00031361104899646237	0.0002740737906786456	0.0002904284569338589	0.0003912695927781946	0.0004483186897546477
chr1:6699855-6922979	0.00010516420137860567	0.00016639291526673538	0.0001201956305273039	7.851055459490982e-05	7.493110608506878e-05	8.4482735770641e-05	9.317279398944972e-05	0.00019774541453974626	0.00018352249283183844	0.00011039032192879634	0.00015310438892396808	5.174257534343846e-05	0.0001077747436218913	0.00015037090170898101	0.00016914995993564484	0.00011279925760446759	9.387238677272326e-05	0.00023352530935458882	0.00017374086731600767	8.254800992728414e-05	0.00011215510174350838	0.0001312244763627783	0.00013223239122425707	6.703119739020932e-05	0.0001140172423146824	0.00013630266845592945	0.00011216939608302248	0.00010523701804612014	0.00019042493678250047	0.00013940564558991405	9.130639365283457e-05	0.00010249799112298255	9.65807294020081e-05	0.00013338522507654434	0.00010095919956482743	0.00011155126272838488	0.00022323239994538984	0.0001578051658375359	0.00011538230001863553	0.00016033955404080985	0.00014183219765706	0.00015402720403687701	9.624333412229863e-05	0.00017100100175220623	0.0001182160241508789	0.0001691549507051967	0.00016195480824048798	0.0001260392290299269	0.00011497328462494246	0.00010081068576945443	0.00013179358275228418	0.00018024242907313436	0.0001326434723083093	0.00010623701474011753	0.0001304961638675714	0.00012991420866359366	0.00012380616674048393	9.128891148904655e-05	0.0001346595913205538	4.8872831848668983e-05	0.00013375636272459072	0.0001487437004026176	0.0002488579130389639	0.00012555938270045728	0.00014632815594401027	0.00016964014255697437	0.0001811034195074768	0.0001346244137117934	0.00011580138375495838	0.0001948427531810443	0.00020591094990546235
