gene	gene_start	gene_end	CHROM	gene_length
22437	DHX40	57642971	57685704	17	42733
22438	CLTC	57697050	57774317	17	77267
22439	PTRH2	57774667	57784959	17	10292
22440	VMP1	57785015	57919616	17	134601
22441	MIR21	57918627	57918698	17	71
22442	TUBD1	57936841	57970306	17	33465
22443	RPS6KB1	57970482	58027933	17	57451
22444	RNFT1	58029602	58042101	17	12499
22445	TBC1D3P1-DHX40P1	58039724	58096413	17	56689
22446	RNFT1-DT	58042457	58074333	17	31876
22447	HEATR6	58118369	58156282	17	37913
22448	MIR4737	58120386	58120466	17	80
22449	LOC105371849	58156670	58166053	17	9383
22450	WFDC21P	58160927	58165828	17	4901
22451	LOC653653	58179121	58180280	17	1159
22452	CA4	58227334	58256382	17	29048
22453	USP32	58254689	58469494	17	214805
22454	SCARNA20	58308877	58309006	17	129
22455	C17orf64	58499850	58508787	17	8937
22456	APPBP2	58520510	58603601	17	83091
22457	LINC01999	58641907	58663981	17	22074
22458	PPM1D	58677554	58743640	17	66086
22459	BCAS3	58755212	59470192	17	714980
22460	LOC101927855	59439029	59445065	17	6036
22461	TBX2-AS1	59470817	59476967	17	6150
22462	TBX2	59477204	59486827	17	9623
22463	LINC02875	59489112	59490641	17	1529
22464	TBX4	59529783	59562471	17	32688
22465	NACA2	59667784	59668580	17	796
22466	BRIP1	59756500	59940889	17	184389
22467	INTS2	59942728	60005343	17	62615
22468	MED13	60019966	60142639	17	122673
22469	TBC1D3P2	60342067	60353016	17	10949
22470	EFCAB3	60447579	60493839	17	46260
22471	METTL2A	60501246	60527454	17	26208
22472	TLK2	60555172	60692841	17	137669
22473	MRC2	60705031	60770958	17	65927
22474	MARCHF10	60778675	60885675	17	107000
22475	LOC105371855	60783567	60815282	17	31715
22476	MARCHF10-DT	60885863	60913732	17	27869
22477	MIR633	61021576	61021673	17	97
22478	TANC2	61043596	61505062	17	461466
22479	CYB561	61509665	61523667	17	14002
22480	ACE	61554422	61575734	17	21312
22481	KCNH6	61600719	61626340	17	25621
22482	DCAF7	61627838	61671628	17	43790
22483	TACO1	61678254	61685725	17	7471
22484	MAP3K3	61699777	61773665	17	73888
22485	LIMD2	61773248	61777485	17	4237
22486	LOC729683	61777698	61780045	17	2347
22487	STRADA	61780192	61819346	17	39154
22488	CCDC47	61822617	61850957	17	28340
22489	DDX42	61851530	61896677	17	45147
22490	FTSJ3	61896793	61905023	17	8230
22491	PSMC5	61904791	61909379	17	4588
22492	SMARCD2	61909441	61920045	17	10604
22493	TCAM1P	61934376	61941739	17	7363
22494	CSH2	61949372	61951089	17	1717
22495	GH2	61957575	61959304	17	1729
22496	CSH1	61972278	61973934	17	1656
22497	CSHL1	61986968	61988618	17	1650
22498	GH1	61994563	61996199	17	1636
22499	CD79B	62006100	62009691	17	3591
22500	SCN4A	62015914	62050278	17	34364
22501	PRR29-AS1	62073431	62077259	17	3828
22502	PRR29	62075711	62081665	17	5954
22503	ICAM2	62079955	62097994	17	18039
22504	ERN1	62116502	62207504	17	91002
22505	SNHG25	62223330	62223669	17	339
22506	SNORD104	62223438	62223517	17	79
22507	SNORA50C	62223699	62223831	17	132
22508	TEX2	62224587	62340620	17	116033
22509	PECAM1	62396777	62407083	17	10306
22510	MILR1	62461569	62470123	17	8554
22511	POLG2	62473902	62493172	17	19270
22512	DDX5	62494372	62502984	17	8612
22513	MIR3064	62496892	62496957	17	65
22514	MIR5047	62497332	62497431	17	99
22515	CEP95	62503095	62534062	17	30967
22516	SMURF2	62538400	62658425	17	120025
22517	ARHGAP27P1-BPTFP1-KPNA2P3	62745780	62778117	17	32337
22518	ARHGAP27P1	62774257	62777622	17	3365
22519	MIR6080	62776877	62776942	17	65
22520	PLEKHM1P1	62780959	62833302	17	52343
22521	MIR4315-1	62818148	62818220	17	72
22522	LRRC37A3	62850252	62915609	17	65357
22523	AMZ2P1	62962668	62971703	17	9035
22524	GNA13	63005407	63052858	17	47451
22525	LOC100507002	63096930	63107212	17	10282
22526	RGS9	63133488	63223821	17	90333
22527	LINC02563	63453659	63454526	17	867
22528	AXIN2	63524683	63557766	17	33083
22529	CEP112	63631655	64188251	17	556596
22530	APOH	64208151	64225533	17	17382
22531	PRKCA	64298731	64806861	17	508130
22532	PRKCA-AS1	64394187	64412972	17	18785
22533	MIR634	64783190	64783286	17	96
22534	CACNG5	64831235	64890868	17	59633
22535	CACNG4	64960823	65029512	17	68689
22536	CACNG1	65040670	65052911	17	12241
22537	HELZ	65066560	65241312	17	174752
22538	LOC101928021	65240892	65258196	17	17304
22539	PSMD12	65334032	65362693	17	28661
22540	PITPNC1	65373397	65693372	17	319975
22541	MIR548AA2	65467605	65467701	17	96
22542	MIR548D2	65467607	65467701	17	94
22543	NOL11	65714052	65740647	17	26595
22544	SNORA38B	65736786	65736917	17	131
22545	BPTF	65821619	65980494	17	158875
22546	C17orf58	65987215	65989722	17	2507
22547	KPNA2	66031851	66042970	17	11119
22548	LINC00674	66097696	66132070	17	34374
22549	ARHGAP27P2	66194801	66196443	17	1642
22550	AMZ2	66202270	66253305	17	51035
22551	ARSG	66255323	66425514	17	170191
22552	SLC16A6	66263167	66287268	17	24101
22553	PRKAR1A	66409764	66529570	17	119806
22554	WIPI1	66417422	66453665	17	36243
22555	MIR635	66420592	66420689	17	97
22556	FAM20A	66531257	66597508	17	66251
22557	LINC01482	66624295	66675747	17	51452
22558	ABCA8	66863428	66951533	17	88105
22559	ABCA9	66970629	67057068	17	86439
22560	ABCA9-AS1	67000855	67014464	17	13609
22561	ABCA6	67074843	67138036	17	63193
22562	MIR4524B	67095683	67095797	17	114
22563	MIR4524A	67095705	67095773	17	68
22564	ABCA10	67144148	67240956	17	96808
22565	PRO1804	67229116	67231153	17	2037
22566	ABCA5	67240452	67323274	17	82822
22567	MAP2K6	67410838	67550006	17	139168
22568	LOC105371880	67471395	67481673	17	10278
22569	LINC01483	67590128	67899141	17	309013
22570	LINC01497	67957848	67979685	17	21837
22571	LINC01028	68047412	68064236	17	16824
22572	KCNJ16	68071366	68131746	17	60380
22573	KCNJ2-AS1	68163102	68165543	17	2441
22574	KCNJ2	68165673	68176183	17	10510
22575	CASC17	69093915	69198320	17	104405
22576	ROCR	70017992	70022120	17	4128
22577	LINC01152	70026795	70037438	17	10643
22578	LOC102723517	70030248	70053875	17	23627
22579	SOX9-AS1	70067183	70112157	17	44974
22580	LINC02097	70068474	70089622	17	21148
22581	SOX9	70117161	70122554	17	5393
22582	LINC02003	70338952	70351277	17	12325
22583	LINC00673	70399463	70588943	17	189480
22584	LINC00511	70594180	70636611	17	42431
22585	SLC39A11	70642088	71088827	17	446739
22586	SSTR2	71161149	71172772	17	11623
22587	COG1	71189194	71204645	17	15451
22588	FAM104A	71203492	71228533	17	25041
22589	C17orf80	71228572	71245095	17	16523
22590	CPSF4L	71244588	71258019	17	13431
22591	CDC42EP4	71279763	71308140	17	28377
22592	SDK2	71330523	71640584	17	310061
22593	LOC101928251	71509822	71514909	17	5087
22594	LOC100134391	71733993	71752696	17	18703
22595	LINC00469	71745409	71824676	17	79267
22596	LINC02092	71782961	71796934	17	13973
22597	RPL38	72199817	72206794	17	6977
22598	MGC16275	72206135	72209460	17	3325
22599	TTYH2	72209710	72258157	17	48447
22600	DNAI2	72270373	72311023	17	40650
22601	KIF19	72322365	72351959	17	29594
22602	BTBD17	72352556	72358007	17	5451
22603	GPR142	72363645	72368739	17	5094
22604	GPRC5C	72428227	72447797	17	19570
22605	CD300A	72462512	72480937	17	18425
22606	CD300LB	72517313	72527614	17	10301
22607	CD300C	72537212	72542254	17	5042
22608	CD300H	72556840	72563482	17	6642
22609	CD300LD	72575504	72588422	17	12918
22610	C17orf77	72580818	72590348	17	9530
22611	LOC101928343	72595979	72622135	17	26156
22612	CD300E	72606024	72619877	17	13853
22613	RAB37	72667270	72743474	17	76204
22614	CD300LF	72690456	72709062	17	18606
22615	MIR3615	72744752	72744838	17	86
22616	SLC9A3R1	72744767	72765491	17	20724
22617	NAT9	72766668	72772484	17	5816
22618	TMEM104	72772638	72835922	17	63284
22619	GRIN2C	72838162	72856008	17	17846
22620	FDXR	72858619	72869119	17	10500
22621	FADS6	72873442	72889731	17	16289
22622	USH1G	72912175	72919350	17	7175
22623	OTOP2	72920368	72930007	17	9639
22624	OTOP3	72931897	72946087	17	14190
22625	HID1	72946837	72968854	17	22017
22626	HID1-AS1	72966784	72971823	17	5039
22627	CDR2L	72983727	73001892	17	18165
22628	MRPL58	73008765	73017356	17	8591
22629	KCTD2	73028666	73061981	17	33315
22630	ATP5PD	73034958	73043064	17	8106
22631	SLC16A5	73083860	73102255	17	18395
22632	ARMC7	73106064	73126367	17	20303
22633	NT5C	73126320	73127890	17	1570
22634	JPT1	73131344	73150607	17	19263
22635	SUMO2	73161681	73179054	17	17373
22636	NUP85	73201531	73231854	17	30323
22637	GGA3	73232694	73258444	17	25750
22638	MRPS7	73257960	73262457	17	4497
22639	MIF4GD	73262311	73267312	17	5001
22640	LOC100287042	73267380	73269976	17	2596
22641	SLC25A19	73269061	73285530	17	16469
22642	GRB2	73314157	73401790	17	87633
22643	MIR3678	73402150	73402243	17	93
22644	TMEM94	73452716	73496533	17	43817
22645	MIR6785	73494629	73494709	17	80
22646	CASKIN2	73496342	73511618	17	15276
22647	TSEN54	73512609	73520816	17	8207
22648	LLGL2	73521778	73571290	17	49512
22649	MYO15B	73584139	73622927	17	38788
22650	RECQL5	73622934	73663234	17	40300
22651	SMIM5	73629514	73637486	17	7972
22652	SMIM6	73642331	73644054	17	1723
22653	SAP30BP	73663196	73704142	17	40946
22654	ITGB4	73717539	73753899	17	36360
22655	GALK1	73753975	73761273	17	7298
22656	H3-3B	73772515	73775860	17	3345
22657	MIR4738	73780602	73780688	17	86
22658	UNK	73780887	73821880	17	40993
22659	UNC13D	73823307	73840798	17	17491
22660	WBP2	73841780	73852517	17	10737
22661	TRIM47	73870245	73874662	17	4417
22662	TRIM65	73885044	73893032	17	7988
22663	MRPL38	73894725	73900965	17	6240
22664	FBF1	73905655	73934313	17	28658
22665	ACOX1	73937592	73975247	17	37655
22666	TEN1-CDK3	73975298	74002080	17	26782
22667	TEN1	73975321	73996667	17	21346
22668	CDK3	73996987	74002080	17	5093
22669	EVPL	74002926	74023387	17	20461
22670	SRP68	74034856	74068607	17	33751
22671	GALR2	74070862	74073618	17	2756
22672	ZACN	74075263	74078887	17	3624
22673	EXOC7	74077097	74099868	17	22771
22674	MIR6868	74094100	74094157	17	57
22675	FOXJ1	74132415	74137326	17	4911
22676	RNF157-AS1	74136637	74150729	17	14092
22677	RNF157	74138555	74236574	17	98019
22678	UBALD2	74261429	74267379	17	5950
22679	QRICH2	74270130	74303761	17	33631
22680	PRPSAP1	74305559	74349997	17	44438
22681	SPHK1	74379285	74383936	17	4651
22682	UBE2O	74385537	74449234	17	63697
22683	AANAT	74449433	74466199	17	16766
22684	RHBDF2	74466975	74497509	17	30534
22685	CYGB	74523438	74533791	17	10353
22686	PRCD	74523668	74541458	17	17790
22687	SNHG16	74553846	74561430	17	7584
22688	SNORD1C	74554872	74554951	17	79
22689	SNORD1B	74557190	74557275	17	85
22690	SNORD1A	74557715	74557788	17	73
22691	ST6GALNAC2	74561459	74581942	17	20483
22692	ST6GALNAC1	74620845	74639839	17	18994
22693	LOC105274304	74668010	74669740	17	1730
22694	MXRA7	74668633	74707047	17	38414
22695	JMJD6	74708918	74722688	17	13770
22696	METTL23	74722912	74729963	17	7051
22697	SRSF2	74730197	74733493	17	3296
22698	MIR636	74732532	74732630	17	98
22699	MFSD11	74732647	74774899	17	42252
22700	LINC02080	74795126	74803184	17	8058
22701	LINC00868	74852248	74857918	17	5670
22702	MGAT5B	74864486	74946475	17	81989
22703	LOC105371899	74946556	74965281	17	18725
22704	SNHG20	75084725	75091068	17	6343
22705	SEC14L1	75084767	75213181	17	128414
22706	SCARNA16	75085389	75085575	17	186
22707	MIR6516	75085499	75085579	17	80
22708	SEPTIN9-DT	75269866	75277979	17	8113
22709	SEPTIN9	75277581	75496675	17	219094
22710	MIR4316	75393066	75393136	17	70
22711	LOC400622	75523083	75532680	17	9597
22712	LOC100507351	75543023	75561103	17	18080
22713	LINC01987	75718954	75724641	17	5687
22714	LINC01973	75875083	75880169	17	5086
22715	TNRC6C	76000318	76104916	17	104598
22716	TNRC6C-AS1	76103482	76107880	17	4398
22717	TMC6	76104856	76124836	17	19980
22718	TMC8	76126852	76139049	17	12197
22719	C17orf99	76142466	76162375	17	19909
22720	SYNGR2	76164626	76169045	17	4419
22721	TK1	76170160	76183285	17	13125
22722	AFMID	76183398	76203782	17	20384
22723	BIRC5	76210334	76221716	17	11382
22724	TMEM235	76227374	76237068	17	9694
22725	LOC105371910	76244397	76248572	17	4175
22726	LINC01993	76257430	76274573	17	17143
22727	SOCS3	76352858	76356160	17	3302
22728	LOC101928674	76356529	76369990	17	13461
22729	PGS1	76374730	76420740	17	46010
22730	DNAH17	76419778	76573478	17	153700
22731	DNAH17-AS1	76480992	76499138	17	18146
22732	SCAT1	76613466	76628139	17	14673
22733	CYTH1	76670129	76778424	17	108295
22734	USP36	76791734	76836609	17	44875
22735	TIMP2	76849059	76921469	17	72410
22736	CEP295NL	76886661	76899283	17	12622
22737	LGALS3BP	76967337	76976005	17	8668
22738	CANT1	76987798	77005846	17	18048
22739	C1QTNF1-AS1	77015291	77023737	17	8446
22740	C1QTNF1	77019016	77045870	17	26854
22741	ENGASE	77070906	77084681	17	13775
22742	RBFOX3	77085427	77512230	17	426803
22743	MIR4739	77680985	77681058	17	73
22744	LINC02078	77681075	77686081	17	5006
22745	ENPP7	77704705	77716018	17	11313
22746	CBX2	77751947	77761782	17	9835
22747	CBX8	77765931	77770876	17	4945
22748	LINC01977	77797251	77801503	17	4252
22749	CBX4	77806955	77813239	17	6284
22750	LINC01979	77889051	77900524	17	11473
22751	LINC01978	77893156	77897803	17	4647
22752	TBC1D16	77906142	78009671	17	103529
22753	CCDC40	78010441	78074412	17	63971
22754	MIR1268B	78072627	78072676	17	49
22755	GAA	78075380	78093680	17	18300
22756	EIF4A3	78108169	78120927	17	12758
22757	CARD14	78143829	78183130	17	39301
22758	SGSH	78183075	78194132	17	11057
22759	SLC26A11	78194226	78227299	17	33073
22760	RNF213	78234651	78372589	17	137938
22761	RNF213-AS1	78325631	78388968	17	63337
22762	ENDOV	78388967	78411884	17	22917
22763	MIR4730	78393218	78393293	17	75
22764	NPTX1	78440634	78450407	17	9773
22765	RPTOR	78518638	78940168	17	421530
22766	LOC101928855	78775440	78779432	17	3992
22767	LOC400627	78940039	78945013	17	4974
22768	CHMP6	78965641	78973933	17	8292
22769	BAIAP2-DT	79002933	79008519	17	5586
22770	BAIAP2	79008951	79091234	17	82283
22771	AATK	79091096	79140021	17	48925
22772	MIR657	79099076	79099173	17	97
22773	MIR3065	79099677	79099755	17	78
22774	MIR338	79099683	79099749	17	66
22775	MIR1250	79106996	79107108	17	112
22776	PVALEF	79139307	79156966	17	17659
22777	CEP131	79163396	79196765	17	33369
22778	TEPSIN	79202077	79212855	17	10778
22779	LOC105371925	79202507	79206009	17	3502
22780	NDUFAF8	79213118	79215110	17	1992
22781	SLC38A10	79218611	79269107	17	50496
22782	LINC00482	79276624	79283048	17	6424
22783	LOC100130370	79349238	79359182	17	9944
22784	BAHCC1	79373174	79433357	17	60183
22785	MIR4740	79374516	79374578	17	62
22786	MIR3186	79418130	79418214	17	84
22787	ACTG1	79476997	79479825	17	2828
22788	FSCN2	79495403	79504156	17	8753
22789	FAAP100	79506917	79519379	17	12462
22790	NPLOC4	79523913	79604138	17	80225
22791	TSPAN10	79604197	79615785	17	11588
22792	PDE6G	79617489	79630157	17	12668
22793	OXLD1	79632066	79633635	17	1569
22794	CCDC137	79633767	79640927	17	7160
22795	ARL16	79648195	79650954	17	2759
22796	HGS	79651041	79669151	17	18110
22797	MIR6786	79660787	79660899	17	112
22798	MRPL12	79670397	79674547	17	4150
22799	SLC25A10	79679266	79688046	17	8780
22800	GCGR	79762026	79771884	17	9858
22801	MCRIP1	79780237	79791167	17	10930
22802	PPP1R27	79791368	79792926	17	1558
22803	P4HB	79801042	79818411	17	17369
22804	ARHGDIA	79825597	79829213	17	3616
22805	ALYREF	79845711	79849463	17	3752
22806	ANAPC11	79848666	79858409	17	9743
22807	PCYT2	79858834	79869275	17	10441
22808	NPB	79860114	79860781	17	667
22809	SIRT7	79869815	79876052	17	6237
22810	MAFG	79876146	79885611	17	9465
22811	MAFG-DT	79885705	79888629	17	2924
22812	PYCR1	79890262	79895204	17	4942
22813	MYADML2	79897521	79905109	17	7588
22814	NOTUM	79910383	79919063	17	8680
22815	ASPSCR1	79935505	79975282	17	39777
22816	CENPX	79976579	79980754	17	4175
22817	LRRC45	79981181	79989027	17	7846
22818	RAC3	79989554	79992080	17	2526
22819	DCXR	79993734	79995573	17	1839
22820	DCXR-DT	79995794	79997256	17	1462
22821	RFNG	80005778	80009687	17	3909
22822	GPS1	80009774	80015940	17	6166
22823	DUS1L	80015382	80023680	17	8298
22824	FASN	80036214	80056112	17	19898
22825	SNORD134	80047836	80048016	17	180
22826	CCDC57	80059346	80170718	17	111372
22827	SLC16A3	80186282	80197375	17	11093
22828	MIR6787	80194544	80194604	17	60
22829	CSNK1D	80196895	80231576	17	34681
22830	LINC01970	80247922	80250690	17	2768
22831	CD7	80272749	80275484	17	2735
22832	SECTM1	80278900	80291642	17	12742
22833	TEX19	80317123	80321651	17	4528
22834	UTS2R	80332153	80333462	17	1309
22835	OGFOD3	80347086	80376462	17	29376
22836	HEXD	80376223	80400521	17	24298
22837	CYBC1	80400462	80408628	17	8166
22838	NARF	80416074	80448413	17	32339
22839	FOXK2	80477608	80562478	17	84870
22840	WDR45B	80572438	80606320	17	33882
22841	RAB40B	80612849	80656574	17	43725
22842	MIR4525	80626109	80626183	17	74
22843	LOC101929552	80671784	80674129	17	2345
22844	FN3KRP	80674582	80685889	17	11307
22845	FN3K	80693491	80709072	17	15581
22846	TBCD	80709941	80903790	17	193849
22847	ZNF750	80787310	80797898	17	10588
22848	B3GNTL1	80900025	81009686	17	109661
22849	METRNL	81037485	81052867	17	15382
22850	RPL23AP87	81174666	81188573	17	13907
22851	LINC02564	11560	15930	18	4370
22852	TUBB8B	47221	49557	18	2336
22853	ROCK1P1	109065	122221	18	13156
22854	MIR8078	112256	112339	18	83
22855	USP14	158557	214629	18	56072
22856	THOC1	214520	268047	18	53527
22857	COLEC12	316737	500701	18	183964
22858	LINC01925	508568	515294	18	6726
22859	CETN1	580380	582114	18	1734
22860	CLUL1	596988	650293	18	53305
22861	TYMSOS	649620	658291	18	8671
22862	TYMS	657653	673577	18	15924
22863	ENOSF1	670320	712664	18	42344
22864	YES1	721588	812243	18	90655
22865	ADCYAP1	904872	912173	18	7301
22866	LINC01904	926084	927994	18	1910
22867	LINC00470	1268312	1359630	18	91318
22868	METTL4	2537529	2571504	18	33975
22869	NDC80	2571556	2616634	18	45078
22870	CBX3P2	2652169	2655394	18	3225
22871	SMCHD1	2655886	2805015	18	149129
22872	EMILIN2	2847004	2916001	18	68997
22873	LPIN2	2916998	3013313	18	96315
22874	LOC727896	2943211	2946621	18	3410
22875	MYOM1	3066805	3219966	18	153161
22876	MYL12A	3247480	3256235	18	8755
22877	LOC104968399	3255434	3262357	18	6923
22878	MYL12B	3262111	3278282	18	16171
22879	LINC01895	3347701	3350557	18	2856
22880	TGIF1	3412007	3459976	18	47969
22881	GAPLINC	3466248	3478976	18	12728
22882	DLGAP1	3496030	4455307	18	959277
22883	DLGAP1-AS1	3594112	3597377	18	3265
22884	DLGAP1-AS2	3603735	3610087	18	6352
22885	DLGAP1-AS3	3878180	3897069	18	18889
22886	MIR6718	3885353	3885432	18	79
22887	DLGAP1-AS4	3962353	4013943	18	51590
22888	DLGAP1-AS5	4264602	4296000	18	31398
22889	LINC01892	5081181	5098779	18	17598
22890	AKAIN1	5142910	5197751	18	54841
22891	LINC00526	5236723	5238028	18	1305
22892	LINC00667	5238099	5246505	18	8406
22893	ZBTB14	5289018	5297052	18	8034
22894	EPB41L3	5392380	5628990	18	236610
22895	MIR3976HG	5748818	5795900	18	47082
22896	MIR3976	5840694	5840832	18	138
22897	TMEM200C	5889411	5895953	18	6542
22898	L3MBTL4	5954705	6415258	18	460553
22899	L3MBTL4-AS1	6256743	6260933	18	4190
22900	MIR4317	6374360	6374424	18	64
22901	LINC01387	6511415	6590652	18	79237
22902	LOC101927168	6728926	6729861	18	935
22903	ARHGAP28	6729715	6915712	18	185997
22904	LINC00668	6925473	6929868	18	4395
22905	LAMA1	6941741	7117796	18	176055
22906	LOC101927188	6954676	6957417	18	2741
22907	LRRC30	7231102	7232086	18	984
22908	LOC112577592	7455997	7461004	18	5007
22909	PTPRM	7567314	8406859	18	839545
22910	LOC100192426	8360818	8367032	18	6214
22911	RAB12	8609443	8639380	18	29937
22912	GACAT2	8695854	8707619	18	11765
22913	MTCL1	8717379	8832776	18	115397
22914	NDUFV2	9102697	9134338	18	31641
22915	NDUFV2-AS1	9121263	9136718	18	15455
22916	ANKRD12	9136779	9285983	18	149204
22917	TWSG1	9334771	9402418	18	67647
22918	RALBP1	9475511	9538111	18	62600
22919	PPP4R1	9546792	9614557	18	67765
22920	PPP4R1-AS1	9614805	9619361	18	4556
22921	RAB31	9708298	9862548	18	154250
22922	TXNDC2	9885970	9889272	18	3302
22923	VAPA	9914013	9960018	18	46005
22924	LINC01254	10405130	10414367	18	9237
22925	APCDD1	10454632	10489946	18	35314
22926	NAPG	10526024	10552760	18	26736
22927	LINC01887	10610996	10626417	18	15421
22928	LOC101927410	10661930	10666884	18	4954
22929	PIEZO2	10670244	11148761	18	478517
22930	MIR6788	10759582	10759647	18	65
22931	LINC01928	11454477	11465995	18	11518
22932	LINC01255	11488569	11506982	18	18413
22933	SLC35G4	11609557	11610611	18	1054
22934	MIR7153	11654884	11654940	18	56
22935	GNAL	11689263	11885683	18	196420
22936	CHMP1B	11851412	11854443	18	3031
22937	MPPE1	11882621	11908316	18	25695
22938	IMPA2	11981506	12030876	18	49370
22939	ANKRD62	12093842	12129748	18	35906
22940	C18orf61	12200778	12224709	18	23931
22941	CIDEA	12254360	12277594	18	23234
22942	TUBB6	12308058	12329824	18	21766
22943	AFG3L2	12328943	12377226	18	48283
22944	PRELID3A	12407928	12432233	18	24305
22945	LOC105371998	12432773	12447797	18	15024
22946	SPIRE1	12446511	12658106	18	211595
22947	PSMG2	12658738	12725741	18	67003
22948	CEP76	12661955	12702776	18	40821
22949	LINC01882	12739485	12749421	18	9936
22950	PTPN2	12785477	12884334	18	98857
22951	SEH1L	12947983	12987536	18	39553
22952	CEP192	12991361	13125035	18	133674
22953	LDLRAD4	13218759	13652750	18	433991
22954	C18orf15	13239542	13242075	18	2533
22955	LDLRAD4-AS1	13419498	13427533	18	8035
22956	MIR5190	13459946	13460025	18	79
22957	MIR4526	13611113	13611199	18	86
22958	FAM210A	13663346	13726557	18	63211
22959	RNMT	13726672	13764555	18	37883
22960	MC5R	13824148	13827322	18	3174
22961	MC2R	13882043	13915706	18	33663
22962	ZNF519	14071120	14132434	18	61314
22963	ANKRD20A5P	14179096	14227049	18	47953
22964	CYP4F35P	14337422	14342523	18	5101
22965	CXADRP3	14477951	14498705	18	20754
22966	POTEC	14507349	14543599	18	36250
22967	ANKRD30B	14748171	14854258	18	106087
22968	MIR3156-2	14830165	14830241	18	76
22969	LINC01443	14946266	14973755	18	27489
22970	LINC01444	14969606	14970467	18	861
22971	LOC644669	15313555	15325918	18	12363
22972	ROCK1	18526867	18691774	18	164907
22973	GREB1L	18822203	19106073	18	283870
22974	ESCO1	19109245	19180665	18	71420
22975	SNRPD1	19192275	19213481	18	21206
22976	ABHD3	19230863	19284735	18	53872
22977	MIR320C1	19263479	19263550	18	71
22978	MIB1	19321290	19450918	18	129628
22979	MIR133A1HG	19405440	19411367	18	5927
22980	MIR133A1	19405659	19405746	18	87
22981	MIR1-2	19408965	19409049	18	84
22982	GATA6-AS1	19746859	19748929	18	2070
22983	GATA6	19749398	19782491	18	33093
22984	CTAGE1	19993562	19997878	18	4316
22985	LOC101927571	20303454	20366800	18	63346
22986	RBBP8	20513291	20606449	18	93158
22987	MIR4741	20513312	20513401	18	89
22988	CABLES1	20714528	20840434	18	125906
22989	TMEM241	20875979	21017933	18	141954
22990	RIOK3	21033251	21063104	18	29853
22991	RMC1	21083434	21111771	18	28337
22992	NPC1	21111406	21166470	18	55064
22993	ANKRD29	21178890	21242875	18	63985
22994	LAMA3	21269417	21536186	18	266769
22995	TTC39C	21572851	21715564	18	142713
22996	TTC39C-AS1	21574179	21595424	18	21245
22997	CABYR	21719026	21741564	18	22538
22998	OSBPL1A	21742016	21977788	18	235772
22999	MIR320C2	21901639	21901709	18	70
23000	IMPACT	22006634	22033494	18	26860
23001	HRH4	22040601	22059938	18	19337
23002	LINC01915	22208146	22242162	18	34016
23003	LOC105372028	22305745	22346609	18	40864
23004	LINC01894	22512738	22567943	18	55205
23005	ZNF521	22641888	22932130	18	290242
23006	SS18	23596217	23671181	18	74964
23007	PSMA8	23713833	23773319	18	59486
23008	TAF4B	23806409	23971649	18	165240
23009	LINC01543	24002959	24018008	18	15049
23010	KCTD1	24034874	24237437	18	202563
23011	MIR8057	24171431	24171499	18	68
23012	PCAT18	24267585	24283602	18	16017
23013	AQP4	24432002	24445767	18	13765
23014	AQP4-AS1	24445272	24515910	18	70638
23015	CHST9	24486445	24765272	18	278827
23016	LOC105372038	24916955	24922620	18	5665
23017	CDH2	25530930	25757094	18	226164
23018	MIR302F	27878876	27878926	18	50
23019	DSC3	28569331	28622781	18	53450
23020	DSC2	28638809	28682384	18	43575
23021	DSCAS	28681551	28742752	18	61201
23022	DSC1	28709214	28742819	18	33605
23023	DSG1	28898123	28939209	18	41086
23024	DSG1-AS1	28923331	29006951	18	83620
23025	DSG4	28956740	28994871	18	38131
23026	DSG3	29027704	29058665	18	30961
23027	DSG2	29078140	29128970	18	50830
23028	DSG2-AS1	29122109	29136874	18	14765
23029	TTR	29171730	29178986	18	7256
23030	B4GALT6	29200999	29264708	18	63709
23031	SLC25A52	29339549	29340843	18	1294
23032	TRAPPC8	29409143	29523091	18	113948
23033	RNF125	29598788	29653182	18	54394
23034	RNF138	29671837	29711524	18	39687
23035	MEP1B	29770002	29800366	18	30364
23036	GAREM1	29843485	30050845	18	207360
23037	WBP11P1	30091626	30094597	18	2971
23038	KLHL14	30252636	30352986	18	100350
23039	CCDC178	30517370	31021004	18	503634
23040	ASXL3	31158183	31331158	18	172975
23041	NOL4	31431064	31803515	18	372451
23042	DTNA	32073254	32471808	18	398554
23043	MAPRE2	32556892	32723432	18	166540
23044	ZNF397	32820998	32839191	18	18193
23045	ZSCAN30	32831022	32870209	18	39187
23046	ZNF271P	32870236	32890730	18	20494
23047	ZNF24	32912191	32924384	18	12193
23048	ZNF396	32946659	32957301	18	10642
23049	INO80C	33048297	33077924	18	29627
23050	MIR3975	33171701	33171770	18	69
23051	GALNT1	33234533	33291798	18	57265
23052	MIR187	33484781	33484889	18	108
23053	MIR3929	33514051	33514105	18	54
23054	C18orf21	33552588	33559250	18	6662
23055	RPRD1A	33569787	33647522	18	77735
23056	SLC39A6	33688494	33709303	18	20809
23057	ELP2	33709862	33760520	18	50658
23058	LOC101927809	33759964	33767398	18	7434
23059	MOCOS	33767460	33852120	18	84660
23060	FHOD3	33877676	34360183	18	482507
23061	LOC105372071	34240352	34243381	18	3029
23062	TPGS2	34359988	34409179	18	49191
23063	KIAA1328	34409090	34812103	18	403013
23064	LOC105372069	34481908	34503777	18	21869
23065	CELF4	34823008	35145761	18	322753
23066	LOC105372068	34854423	34856363	18	1940
23067	SNORA111	35046302	35046467	18	165
